#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
T1_UBT_000000005092	4.0128	1246	0.0000	100.0000	1246	26	24	0.3920	4	1.61
T1_UBT_000000005093	5.3644	1940	0.0000	99.5876	1932	54	50	0.4529	5	2.87
T1_UBT_000000005094	5.1339	1636	0.0000	100.0000	1636	41	43	0.3692	5	2.01
T1_UBT_000000005095	4.1208	1068	0.0000	100.0000	1068	22	22	0.2348	4	2.11
T1_UBT_000000005096	3.9119	1146	0.0000	99.9127	1145	22	23	0.3538	4	1.77
T1_UBT_000000005097	4.4366	1127	0.0000	100.0000	1127	25	25	0.3462	4	1.93
T1_UBT_000000005098	3.9356	1118	0.0000	97.5850	1091	23	21	0.3757	4	1.79
T1_UBT_000000005099	4.3074	1184	0.0000	100.0000	1184	26	25	0.3537	4	1.59
T1_UBT_000000005100	189.3458	1498	0.0000	100.0000	1498	1382	1456	0.5811	169	103.65
T1_UBT_000000005101	3.8100	1021	0.0000	100.0000	1021	19	20	0.3628	4	1.23
T1_UBT_000000005102	3.7091	1375	0.0000	100.0000	1375	27	24	0.3780	4	1.55
T1_UBT_000000005103	3.9017	1048	0.0000	99.7137	1045	21	20	0.3254	4	1.73
T1_UBT_000000005104	3.2650	1317	0.0000	100.0000	1317	21	22	0.3223	3	1.62
T1_UBT_000000005105	4.9857	1263	0.0000	100.0000	1263	31	32	0.3721	5	1.86
T1_UBT_000000005106	4.8840	1638	0.0000	100.0000	1638	40	40	0.3881	5	2.11
T1_UBT_000000005107	4.2428	1153	0.0000	100.0000	1153	24	25	0.3790	4	1.78
T1_UBT_000000005108	2.7953	1109	0.0000	100.0000	1109	16	15	0.3668	3	1.32
T1_UBT_000000005109	3.3948	1145	0.0000	100.0000	1145	20	19	0.3305	4	1.18
T1_UBT_000000005110	4.2770	1029	0.0000	100.0000	1029	20	24	0.2475	4	1.49
T1_UBT_000000005111	7.0514	1031	0.0000	100.0000	1031	34	39	0.5007	8	2.81
T1_UBT_000000005112	3.7838	1110	0.0000	100.0000	1110	19	23	0.2855	4	1.84
T1_UBT_000000005113	3.2557	1044	0.0000	100.0000	1044	16	18	0.3835	3	1.19
T1_UBT_000000005114	6.2026	1402	0.0000	100.0000	1402	43	44	0.3115	5	4.30
T1_UBT_000000005115	5.3567	2557	0.0000	100.0000	2557	67	70	0.3953	5	2.41
T1_UBT_000000005116	3.8742	1081	0.0000	99.9075	1080	21	21	0.3545	4	1.45
T1_UBT_000000005117	4.1963	1406	0.0000	100.0000	1406	30	29	0.3795	4	1.76
T1_UBT_000000005118	3.8728	1446	0.0000	95.5740	1382	27	29	0.3623	4	1.79
T1_UBT_000000005119	4.3956	1001	0.0000	100.0000	1001	22	22	0.2361	4	1.81
T1_UBT_000000005120	4.8174	1720	0.0000	100.0000	1720	42	41	0.3522	4	2.69
T1_UBT_000000005121	3.8614	1010	0.0000	100.0000	1010	20	19	0.4059	4	1.35
T1_UBT_000000005122	3.5701	1312	0.0000	100.0000	1312	23	24	0.3647	3	1.46
T1_UBT_000000005123	16.0086	1635	0.0000	100.0000	1635	130	133	0.3070	16	12.39
T1_UBT_000000005124	3.7453	1068	0.0000	99.5318	1063	20	20	0.3395	4	1.81
T1_UBT_000000005125	5.1694	1045	0.0000	98.8517	1033	28	26	0.2776	5	2.31
T1_UBT_000000005126	3.2170	1272	0.0000	100.0000	1272	21	20	0.2661	3	1.37
T1_UBT_000000005127	3.8062	1285	0.0000	100.0000	1285	25	24	0.3984	4	1.71
T1_UBT_000000005128	4.7133	1144	0.0000	99.4755	1138	28	26	0.2715	5	1.74
T1_UBT_000000005129	4.5194	1571	0.0000	100.0000	1571	35	36	0.3707	5	1.72
T1_UBT_000000005130	37.8865	1507	0.0000	100.0000	1507	288	284	0.3542	7	68.80
T1_UBT_000000005131	5.2407	1832	0.0000	96.1790	1762	49	47	0.3693	5	2.49
T1_UBT_000000005132	2.9976	1232	0.0000	100.0000	1232	18	19	0.3546	3	1.31
T1_UBT_000000005133	4.1446	1134	0.0000	100.0000	1134	25	22	0.3953	4	1.46
T1_UBT_000000005134	3.3835	1596	0.0000	97.1178	1550	28	26	0.3235	3	1.62
T1_UBT_000000005135	5.4892	1292	0.0000	99.6904	1288	37	34	0.3114	5	2.52
T1_UBT_000000005136	5.8620	2660	0.0000	100.0000	2660	80	76	0.2847	6	2.64
T1_UBT_000000005137	3.9165	1173	0.0000	99.6590	1169	22	24	0.2167	4	1.55
T1_UBT_000000005138	3.6492	1260	0.0000	96.4286	1215	20	26	0.3963	3	2.03
T1_UBT_000000005139	18.9244	1032	0.0000	99.5155	1027	91	106	0.2773	5	27.96
T1_UBT_000000005140	8.3157	6770	0.0000	100.0000	6770	281	282	0.3295	8	3.28
T1_UBT_000000005141	4.2672	1078	0.0000	100.0000	1078	22	24	0.2867	4	1.84
T1_UBT_000000005142	4.6247	1167	0.0000	97.1722	1134	28	26	0.3037	5	1.94
T1_UBT_000000005143	4.9959	2199	0.0000	100.0000	2199	55	55	0.3148	5	1.99
T1_UBT_000000005144	3.4283	1109	0.0000	100.0000	1109	17	21	0.3266	3	1.65
T1_UBT_000000005145	4.1867	1382	0.0000	100.0000	1382	28	30	0.3422	4	1.32
T1_UBT_000000005146	3.6102	1606	0.0000	99.9377	1605	28	30	0.3717	3	1.49
T1_UBT_000000005147	4.4846	1494	0.0000	100.0000	1494	34	33	0.3757	4	1.95
T1_UBT_000000005148	9.4387	1281	0.0000	99.8439	1279	56	66	0.2648	5	14.84
T1_UBT_000000005149	4.7910	1062	0.0000	100.0000	1062	25	26	0.2886	4	2.20
T1_UBT_000000005150	4.5326	1765	0.0000	100.0000	1765	41	39	0.3214	4	1.86
T1_UBT_000000005151	4.7847	1421	0.0000	100.0000	1421	34	34	0.4213	5	1.35
T1_UBT_000000005152	4.0494	1134	0.0000	100.0000	1134	23	23	0.2648	4	1.62
T1_UBT_000000005153	4.0553	1085	0.0000	100.0000	1085	22	22	0.2618	4	1.75
T1_UBT_000000005154	4.4392	1193	0.0000	99.4132	1186	27	26	0.2662	4	1.86
T1_UBT_000000005155	4.9610	1411	0.0000	100.0000	1411	34	36	0.3089	5	1.87
T1_UBT_000000005156	4.8402	1095	0.0000	100.0000	1095	27	26	0.3017	5	1.64
T1_UBT_000000005157	4.4619	1143	0.0000	100.0000	1143	26	25	0.3502	4	2.21
T1_UBT_000000005158	3.9485	1165	0.0000	97.6824	1138	25	21	0.3602	4	1.87
T1_UBT_000000005159	28.1221	1875	0.0000	100.0000	1875	269	259	0.3288	29	10.69
T1_UBT_000000005160	6.4647	1177	0.0000	98.3857	1158	36	40	0.3671	6	3.00
T1_UBT_000000005161	3.7245	1020	0.0000	100.0000	1020	19	19	0.3824	4	1.54
T1_UBT_000000005162	3.8797	1031	0.0000	94.9564	979	20	20	0.3085	4	1.94
T1_UBT_000000005163	6.7095	3029	0.0000	99.9670	3028	103	100	0.3251	6	3.26
T1_UBT_000000005164	12.3106	1275	0.0000	100.0000	1275	74	83	0.2946	13	3.53
T1_UBT_000000005165	4.9652	1007	0.0000	98.4111	991	25	25	0.3804	5	2.09
T1_UBT_000000005166	8.0098	3259	0.0000	98.0362	3195	135	126	0.2407	8	3.78
T1_UBT_000000005167	4.2608	1338	0.0000	100.0000	1338	28	29	0.4053	4	1.65
T1_UBT_000000005168	6.2680	3000	0.0000	100.0000	3000	95	93	0.3656	6	2.03
T1_UBT_000000005169	3.9966	1176	0.0000	100.0000	1176	23	24	0.3621	4	1.34
T1_UBT_000000005170	5.8452	1847	0.0000	100.0000	1847	55	53	0.3329	6	2.18
T1_UBT_000000005171	5.4310	1065	0.0000	100.0000	1065	28	30	0.2841	5	2.61
T1_UBT_000000005172	5.4802	2372	0.0000	100.0000	2372	66	64	0.2476	6	2.23
T1_UBT_000000005173	3.2536	1045	0.0000	100.0000	1045	18	16	0.3800	3	1.17
T1_UBT_000000005174	3.5225	1022	0.0000	100.0000	1022	17	19	0.3336	3	1.50
T1_UBT_000000005175	4.3342	1176	0.0000	100.0000	1176	26	25	0.3759	5	1.79
T1_UBT_000000005176	9.6070	1112	0.0000	100.0000	1112	50	57	0.3545	9	5.57
T1_UBT_000000005177	5.8842	1753	0.0000	99.7718	1749	54	49	0.3772	6	2.56
T1_UBT_000000005178	178.8908	1007	0.0000	100.0000	1007	855	945	0.3093	5	338.43
T1_UBT_000000005179	3.4406	1221	0.0000	97.3792	1189	20	22	0.3243	3	1.32
T1_UBT_000000005180	3.6386	1234	0.0000	97.8120	1207	22	23	0.3004	3	1.70
T1_UBT_000000005181	3.5305	1133	0.0000	99.7352	1130	20	20	0.3870	3	1.53
T1_UBT_000000005182	4.5685	1335	0.0000	100.0000	1335	31	30	0.3726	5	1.82
T1_UBT_000000005183	4.1982	1428	0.0000	99.9300	1427	31	29	0.2472	4	1.85
T1_UBT_000000005184	3.7825	1269	0.0000	100.0000	1269	22	26	0.3671	4	1.47
T1_UBT_000000005185	5.3149	1121	0.0000	100.0000	1121	31	29	0.2405	5	2.34
T1_UBT_000000005186	6.7243	3036	0.0000	98.9789	3005	103	101	0.3547	7	2.95
T1_UBT_000000005187	3.5922	1030	0.0000	100.0000	1030	18	19	0.3227	4	1.63
T1_UBT_000000005188	6.7972	1193	0.0000	100.0000	1193	45	36	0.2864	5	7.02
T1_UBT_000000005189	4.4484	1124	0.0000	100.0000	1124	22	28	0.3908	5	2.08
T1_UBT_000000005190	4.9447	1193	0.0000	100.0000	1193	30	29	0.2541	5	2.10
T1_UBT_000000005191	5.0940	1000	0.0000	100.0000	1000	27	24	0.4173	5	2.74
T1_UBT_000000005192	3.6135	1273	0.0000	100.0000	1273	23	23	0.3700	4	1.58
T1_UBT_000000005193	6.0866	1097	0.0000	100.0000	1097	33	34	0.3291	6	2.08
T1_UBT_000000005194	4.0250	1118	0.0000	100.0000	1118	22	23	0.3629	4	1.48
T1_UBT_000000005195	4.2456	1364	0.0000	100.0000	1364	27	31	0.3616	4	1.70
T1_UBT_000000005196	17.9716	1092	0.0000	99.3590	1085	95	101	0.2761	5	21.42
T1_UBT_000000005197	4.8528	1875	0.0000	100.0000	1875	46	45	0.2864	5	2.06
T1_UBT_000000005198	8.0557	1024	0.0000	100.0000	1024	33	50	0.2124	7	4.98
T1_UBT_000000005199	7.8185	2110	0.0000	100.0000	2110	88	77	0.3006	8	2.45
T1_UBT_000000005200	5.0894	1454	0.0000	100.0000	1454	37	37	0.2665	5	2.21
T1_UBT_000000005201	6.0623	1220	0.0000	100.0000	1220	32	42	0.3499	6	2.67
T1_UBT_000000005202	8.4469	1515	0.0000	99.7360	1511	71	57	0.3496	9	2.82
T1_UBT_000000005203	60.6018	1017	0.0000	100.0000	1017	317	300	0.2648	25	69.51
T1_UBT_000000005204	3.5462	1212	0.0000	100.0000	1212	22	21	0.3814	3	1.37
T1_UBT_000000005205	7.7287	2134	0.0000	100.0000	2134	84	81	0.4104	8	3.19
T1_UBT_000000005206	7.6447	1033	0.0000	100.0000	1033	40	39	0.3201	8	2.91
T1_UBT_000000005207	10.1868	1424	0.0000	100.0000	1424	80	65	0.3239	8	6.64
T1_UBT_000000005208	4.3818	1278	0.0000	100.0000	1278	30	26	0.2898	4	1.59
T1_UBT_000000005209	3.9191	1582	0.0000	99.8736	1580	31	31	0.2574	4	1.60
T1_UBT_000000005210	3.9286	1247	0.0000	100.0000	1247	25	24	0.3004	3	2.33
T1_UBT_000000005211	3.6967	1055	0.0000	100.0000	1055	21	18	0.3621	4	1.23
T1_UBT_000000005212	3.7356	1040	0.0000	94.6154	984	19	20	0.3923	4	1.65
T1_UBT_000000005213	4.5117	1151	0.0000	100.0000	1151	26	26	0.3546	5	1.59
T1_UBT_000000005214	3.8009	1969	0.0000	100.0000	1969	37	38	0.3104	4	1.50
T1_UBT_000000005215	2.8826	1107	0.0000	100.0000	1107	15	17	0.3731	3	1.07
T1_UBT_000000005216	3.5674	1202	0.0000	100.0000	1202	22	21	0.2437	4	1.33
T1_UBT_000000005217	4.4465	1057	0.0000	100.0000	1057	24	23	0.3626	3	3.09
T1_UBT_000000005218	71.2408	1038	0.0000	100.0000	1038	371	369	0.5048	6	111.67
T1_UBT_000000005219	7.4765	1765	0.0000	100.0000	1765	65	67	0.3570	7	2.32
T1_UBT_000000005220	4.4714	1362	0.0000	100.0000	1362	31	30	0.3698	4	1.71
T1_UBT_000000005221	3.4910	1114	0.0000	99.1921	1105	21	18	0.2900	3	1.71
T1_UBT_000000005222	205.8690	3114	0.0000	99.7752	3107	3259	3170	0.2529	27	263.79
T1_UBT_000000005223	3.5556	1350	0.0000	100.0000	1350	24	24	0.3463	4	1.49
T1_UBT_000000005224	1457.3450	77880	0.0000	100.0000	77880	567621	567401	0.4522	1461	114.97
T1_UBT_000000005225	6.3620	1351	0.0000	98.0755	1325	46	40	0.2852	7	3.13
T1_UBT_000000005226	4.4389	1194	0.0000	100.0000	1194	24	29	0.3596	5	1.81
T1_UBT_000000005227	3.9832	1431	0.0000	100.0000	1431	28	29	0.3853	4	2.06
T1_UBT_000000005228	3.8136	1180	0.0000	100.0000	1180	22	23	0.3429	4	1.54
T1_UBT_000000005229	3.5436	1157	0.0000	100.0000	1157	19	22	0.3237	3	1.55
T1_UBT_000000005230	6.4241	1601	0.0000	98.6259	1579	50	53	0.2744	6	2.47
T1_UBT_000000005231	8.4153	1057	0.0000	100.0000	1057	43	46	0.2994	9	3.04
T1_UBT_000000005232	4.3159	2013	0.0000	100.0000	2013	44	43	0.3106	4	2.04
T1_UBT_000000005233	3.5345	1074	0.0000	100.0000	1074	19	19	0.3218	3	1.33
T1_UBT_000000005234	14.5538	2333	0.0000	99.8285	2329	173	167	0.2841	14	5.61
T1_UBT_000000005235	13.8097	1072	0.0000	100.0000	1072	67	81	0.3229	8	14.45
T1_UBT_000000005236	20.4424	1268	0.0000	97.0820	1231	129	130	0.2572	22	8.38
T1_UBT_000000005237	7.5000	6814	0.0000	100.0000	6814	252	259	0.3518	7	2.64
T1_UBT_000000005238	5.0815	1043	0.0000	100.0000	1043	26	27	0.2666	5	1.49
T1_UBT_000000005239	3.1805	1069	0.0000	99.7194	1066	18	16	0.3612	3	1.60
T1_UBT_000000005240	27.4063	4972	0.0000	100.0000	4972	803	560	0.3467	10	76.60
T1_UBT_000000005241	3.5842	1116	0.0000	100.0000	1116	19	21	0.3175	4	1.51
T1_UBT_000000005242	5.1961	1963	0.0000	100.0000	1963	53	49	0.3551	5	2.02
T1_UBT_000000005243	4.7865	1316	0.0000	100.0000	1316	32	31	0.3530	5	1.90
T1_UBT_000000005244	6.5950	3928	0.0000	99.8473	3922	130	129	0.3357	6	2.39
T1_UBT_000000005245	3.9783	1106	0.0000	100.0000	1106	21	23	0.3514	4	1.83
T1_UBT_000000005246	16.7730	1075	0.0000	100.0000	1075	91	90	0.2490	18	6.96
T1_UBT_000000005247	4.4527	1078	0.0000	100.0000	1078	24	24	0.3038	5	1.70
T1_UBT_000000005248	2.9689	1480	0.0000	97.0946	1437	20	24	0.3520	3	1.25
T1_UBT_000000005249	4.2820	1078	0.0000	100.0000	1078	21	25	0.3013	4	1.82
T1_UBT_000000005250	3.7041	1132	0.0000	100.0000	1132	21	21	0.3790	3	2.17
T1_UBT_000000005251	75.9207	2319	0.0000	100.0000	2319	865	900	0.3739	14	142.11
T1_UBT_000000005252	4.7251	1735	0.0000	100.0000	1735	41	41	0.3385	5	1.54
T1_UBT_000000005253	4.2918	2094	0.0000	100.0000	2094	45	45	0.2499	4	1.95
T1_UBT_000000005254	4.0780	1128	0.0000	100.0000	1128	22	24	0.3576	4	1.41
T1_UBT_000000005255	4.1803	1126	0.0000	100.0000	1126	23	24	0.2821	4	1.48
T1_UBT_000000005256	37.6624	1733	0.0000	100.0000	1733	321	332	0.4939	37	11.27
T1_UBT_000000005257	3.8700	1292	0.0000	100.0000	1292	24	26	0.3576	4	1.45
T1_UBT_000000005258	5.2773	1118	0.0000	100.0000	1118	31	28	0.4032	5	2.14
T1_UBT_000000005259	3.8851	1184	0.0000	100.0000	1184	19	27	0.2687	4	1.63
T1_UBT_000000005260	5.4054	1031	0.0000	100.0000	1031	28	28	0.3816	5	2.39
T1_UBT_000000005261	3.0833	1200	0.0000	100.0000	1200	19	18	0.3854	3	1.28
T1_UBT_000000005262	7.2255	1370	0.0000	100.0000	1370	48	51	0.3208	5	5.40
T1_UBT_000000005263	6.1889	1678	0.0000	100.0000	1678	54	50	0.2836	6	2.10
T1_UBT_000000005264	4.4029	1499	0.0000	97.9987	1469	31	35	0.2870	4	1.95
T1_UBT_000000005265	4.2391	1439	0.0000	100.0000	1439	30	31	0.3023	4	1.44
T1_UBT_000000005266	14.5372	3855	0.0000	99.9741	3854	278	283	0.3664	14	5.93
T1_UBT_000000005267	4.9388	2124	0.0000	100.0000	2124	51	54	0.3530	5	2.02
T1_UBT_000000005268	4.5499	1033	0.0000	100.0000	1033	25	22	0.3702	5	2.32
T1_UBT_000000005269	3.6942	1164	0.0000	100.0000	1164	22	21	0.3816	4	1.56
T1_UBT_000000005270	4.2030	1261	0.0000	100.0000	1261	27	26	0.3175	4	1.73
T1_UBT_000000005271	10.2736	1206	0.0000	100.0000	1206	69	55	0.3635	4	14.36
T1_UBT_000000005272	5.2939	2399	0.0000	100.0000	2399	63	64	0.3678	5	2.30
T1_UBT_000000005273	4.9840	1122	0.0000	99.9109	1121	31	25	0.2980	5	2.13
T1_UBT_000000005274	4.8187	1307	0.0000	100.0000	1307	32	31	0.3737	5	2.13
T1_UBT_000000005275	3.9937	1277	0.0000	100.0000	1277	25	26	0.4075	4	1.66
T1_UBT_000000005276	4.8945	1185	0.0000	98.1435	1163	28	30	0.2764	4	2.42
T1_UBT_000000005277	3.7411	1603	0.0000	100.0000	1603	31	29	0.3845	3	1.72
T1_UBT_000000005278	3.2101	1028	0.0000	96.0117	987	17	16	0.2415	3	1.56
T1_UBT_000000005279	761.2199	1064	0.0000	98.6842	1050	3970	4135	0.4042	418	938.24
T1_UBT_000000005280	3.7274	1207	0.0000	100.0000	1207	19	26	0.3364	4	1.50
T1_UBT_000000005281	3.7869	1239	0.0000	100.0000	1239	23	24	0.3687	4	1.29
T1_UBT_000000005282	7.1775	2299	0.0000	100.0000	2299	81	84	0.4047	7	3.13
T1_UBT_000000005283	4.1062	1290	0.0000	100.0000	1290	28	25	0.3709	4	1.73
T1_UBT_000000005284	2.8519	1087	0.0000	100.0000	1087	16	15	0.2674	3	0.96
T1_UBT_000000005285	3.8593	1166	0.0000	100.0000	1166	22	23	0.3800	4	1.59
T1_UBT_000000005286	4.0600	1133	0.0000	99.9117	1132	22	24	0.2652	3	2.53
T1_UBT_000000005287	141.5783	4076	0.0000	99.9509	4074	2862	2907	0.3297	153	45.90
T1_UBT_000000005288	58.6148	1272	0.0000	98.1918	1249	405	343	0.3508	4	149.58
T1_UBT_000000005289	3.3333	1134	0.0000	100.0000	1134	18	20	0.2587	4	1.57
T1_UBT_000000005290	4.6385	1765	0.0000	99.1501	1750	40	42	0.3212	4	1.96
T1_UBT_000000005291	5.4405	2077	0.0000	100.0000	2077	57	56	0.3837	5	2.08
T1_UBT_000000005292	3.4421	1045	0.0000	97.7033	1021	17	19	0.2817	3	1.51
T1_UBT_000000005293	4.4796	1518	0.0000	100.0000	1518	34	34	0.2703	5	1.54
T1_UBT_000000005294	10.8264	1348	0.0000	100.0000	1348	76	70	0.3664	10	6.78
T1_UBT_000000005295	79.9618	1020	0.0000	98.8235	1008	419	396	0.4158	6	94.15
T1_UBT_000000005296	4.0083	2420	0.0000	100.0000	2420	47	50	0.3759	4	1.83
T1_UBT_000000005297	4.2546	1363	0.0000	98.4593	1342	29	29	0.3640	4	1.65
T1_UBT_000000005298	23.9669	1389	0.0000	100.0000	1389	155	178	0.3546	9	38.72
T1_UBT_000000005299	30.6415	1152	0.0000	99.8264	1150	196	157	0.3243	5	49.44
T1_UBT_000000005300	8.7580	1004	0.0000	100.0000	1004	46	42	0.3566	6	6.47
T1_UBT_000000005301	3.9404	1041	0.0000	100.0000	1041	19	22	0.3673	4	1.56
T1_UBT_000000005302	4.1615	1009	0.0000	99.5045	1004	20	22	0.3310	4	1.88
T1_UBT_000000005303	4.0245	1143	0.0000	100.0000	1143	21	25	0.3587	4	1.93
T1_UBT_000000005304	4.3594	1124	0.0000	100.0000	1124	26	23	0.3480	4	1.87
T1_UBT_000000005305	4.3992	1523	0.0000	100.0000	1523	34	33	0.3615	4	1.88
T1_UBT_000000005306	7.5502	1225	0.0000	100.0000	1225	43	50	0.3377	5	7.37
T1_UBT_000000005307	3.7736	1007	0.0000	100.0000	1007	20	18	0.3750	3	1.92
T1_UBT_000000005308	7.5658	1087	0.0000	99.1720	1078	40	42	0.3813	6	4.48
T1_UBT_000000005309	5.2909	1908	0.0000	100.0000	1908	49	52	0.3424	5	2.15
T1_UBT_000000005310	4.9026	1181	0.0000	100.0000	1181	30	28	0.3798	5	1.97
T1_UBT_000000005311	3.5904	1504	0.0000	100.0000	1504	27	27	0.3765	3	1.80
T1_UBT_000000005312	6.6357	1175	0.0000	100.0000	1175	36	42	0.2728	7	2.43
T1_UBT_000000005313	4.2813	1166	0.0000	99.7427	1163	25	25	0.4030	4	1.91
T1_UBT_000000005314	4.3662	1715	0.0000	99.7668	1711	37	38	0.2668	4	1.57
T1_UBT_000000005315	5.4416	1139	0.0000	100.0000	1139	30	32	0.2887	5	2.84
T1_UBT_000000005316	5.4489	1283	0.0000	99.9221	1282	36	34	0.3414	5	2.56
T1_UBT_000000005317	3.6407	1208	0.0000	100.0000	1208	23	21	0.3677	4	1.52
T1_UBT_000000005318	10.1595	1091	0.0000	99.8167	1089	63	48	0.2544	6	12.77
T1_UBT_000000005319	8.9098	1996	0.0000	100.0000	1996	87	91	0.2939	7	8.93
T1_UBT_000000005320	4.1012	1146	0.0000	100.0000	1146	24	23	0.3874	4	1.40
T1_UBT_000000005321	5.8570	1280	0.0000	99.8438	1278	37	38	0.3847	6	2.21
T1_UBT_000000005322	4.1805	1673	0.0000	100.0000	1673	35	35	0.3614	4	1.89
T1_UBT_000000005323	5.2941	1020	0.0000	100.0000	1020	28	26	0.3096	5	2.49
T1_UBT_000000005324	4.8292	1077	0.0000	100.0000	1077	27	25	0.3658	5	2.19
T1_UBT_000000005325	4.3206	1759	0.0000	98.2376	1728	38	38	0.4158	4	1.66
T1_UBT_000000005326	4.6417	2219	0.0000	98.3326	2182	52	51	0.3400	5	2.37
T1_UBT_000000005327	4.6839	1025	0.0000	100.0000	1025	24	24	0.3692	5	1.71
T1_UBT_000000005328	3.4267	1050	0.0000	100.0000	1050	17	19	0.2556	3	1.27
T1_UBT_000000005329	6.3576	2075	0.0000	100.0000	2075	67	65	0.3701	6	2.87
T1_UBT_000000005330	9.4817	1287	0.0000	99.5338	1281	58	64	0.3711	6	6.98
T1_UBT_000000005331	3.6111	1080	0.0000	100.0000	1080	20	19	0.3769	3	1.75
T1_UBT_000000005332	30.1333	1493	0.0000	100.0000	1493	247	204	0.2525	5	51.62
T1_UBT_000000005333	3.3816	1035	0.0000	94.7826	981	17	18	0.3403	3	1.87
T1_UBT_000000005334	3.9649	1765	0.0000	100.0000	1765	35	35	0.2694	4	1.99
T1_UBT_000000005335	9.6692	1294	0.0000	100.0000	1294	60	65	0.3015	9	5.63
T1_UBT_000000005336	5.1971	1116	0.0000	100.0000	1116	30	28	0.3788	5	2.54
T1_UBT_000000005337	4.4760	1271	0.0000	100.0000	1271	29	28	0.2779	5	1.82
T1_UBT_000000005338	7.3203	1692	0.0000	100.0000	1692	59	65	0.3502	6	5.42
T1_UBT_000000005339	4.1638	1392	0.0000	100.0000	1392	29	29	0.3817	4	1.53
T1_UBT_000000005340	5.0096	1038	0.0000	99.9037	1037	25	27	0.3308	5	1.70
T1_UBT_000000005341	4.7288	1121	0.0000	100.0000	1121	30	23	0.3208	4	2.22
T1_UBT_000000005342	19.4659	1365	0.0000	100.0000	1365	125	141	0.2769	21	7.39
T1_UBT_000000005343	4.8832	1002	0.0000	100.0000	1002	26	23	0.4120	5	2.58
T1_UBT_000000005344	8.1021	2144	0.0000	99.9534	2143	94	80	0.4225	7	4.35
T1_UBT_000000005345	3.9525	1136	0.0000	100.0000	1136	24	21	0.3080	4	1.34
T1_UBT_000000005346	4.4855	1959	0.0000	100.0000	1959	45	43	0.3665	4	1.75
T1_UBT_000000005347	6.6309	6289	0.0000	100.0000	6289	207	210	0.3770	7	2.25
T1_UBT_000000005348	4.3889	1733	0.0000	97.0571	1682	38	38	0.3747	4	2.36
T1_UBT_000000005349	5.8711	1109	0.0000	100.0000	1109	33	32	0.2642	6	2.38
T1_UBT_000000005350	4.0074	1219	0.0000	100.0000	1219	30	19	0.2596	4	1.51
T1_UBT_000000005351	6.2376	1170	0.0000	100.0000	1170	34	39	0.3830	6	2.47
T1_UBT_000000005352	3.6640	1119	0.0000	99.4638	1113	21	20	0.2776	4	1.34
T1_UBT_000000005353	3.9648	1589	0.0000	100.0000	1589	32	31	0.3086	4	1.33
T1_UBT_000000005354	4.6903	2473	0.0000	100.0000	2473	62	54	0.3676	5	1.93
T1_UBT_000000005355	4.3872	1521	0.0000	100.0000	1521	33	34	0.2215	4	2.17
T1_UBT_000000005356	4.2502	1459	0.0000	100.0000	1459	32	30	0.3863	4	2.17
T1_UBT_000000005357	2.7211	1029	0.0000	100.0000	1029	13	15	0.3546	3	0.93
T1_UBT_000000005358	4.0166	1268	0.0000	100.0000	1268	26	25	0.3575	4	1.87
T1_UBT_000000005359	14.1060	1141	0.0000	100.0000	1141	82	79	0.3518	11	10.38
T1_UBT_000000005360	3.6036	1332	0.0000	100.0000	1332	24	24	0.3683	3	1.72
T1_UBT_000000005361	3.9682	1132	0.0000	99.7350	1129	22	23	0.3911	4	1.29
T1_UBT_000000005362	3.7072	1052	0.0000	100.0000	1052	21	18	0.2613	4	1.24
T1_UBT_000000005363	15.7397	1940	0.0000	100.0000	1940	164	142	0.4076	12	11.05
T1_UBT_000000005364	4.6064	1194	0.0000	100.0000	1194	28	27	0.3404	5	1.70
T1_UBT_000000005365	3.9063	1024	0.0000	100.0000	1024	21	19	0.2605	4	1.50
T1_UBT_000000005366	3.4926	1088	0.0000	100.0000	1088	19	19	0.3532	3	1.50
T1_UBT_000000005367	6.6933	1001	0.0000	100.0000	1001	34	33	0.2536	7	2.65
T1_UBT_000000005368	6.2053	1096	0.0000	100.0000	1096	34	34	0.3175	6	2.29
T1_UBT_000000005369	4.0516	1086	0.0000	100.0000	1086	21	23	0.3875	4	1.67
T1_UBT_000000005370	4.6674	1305	0.0000	99.1571	1294	32	29	0.2705	5	1.63
T1_UBT_000000005371	5.8416	1660	0.0000	99.3976	1650	48	49	0.3316	5	2.58
T1_UBT_000000005372	3.0458	1179	0.0000	100.0000	1179	18	18	0.2775	3	0.98
T1_UBT_000000005373	3.9778	1081	0.0000	100.0000	1081	22	21	0.3860	4	1.61
T1_UBT_000000005374	4.6369	1143	0.0000	99.3876	1136	27	26	0.3453	5	1.95
T1_UBT_000000005375	4.5292	1678	0.0000	100.0000	1678	38	38	0.3549	4	2.16
T1_UBT_000000005376	6.1992	2144	0.0000	99.8601	2141	66	67	0.3137	6	2.50
T1_UBT_000000005377	4.5518	1033	0.0000	99.7096	1030	25	22	0.2921	4	1.82
T1_UBT_000000005378	5.1076	1311	0.0000	100.0000	1311	30	37	0.3940	5	2.30
T1_UBT_000000005379	3.9181	1123	0.0000	100.0000	1123	21	23	0.2682	4	1.51
T1_UBT_000000005380	4.1550	1032	0.0000	100.0000	1032	21	22	0.2512	4	1.60
T1_UBT_000000005381	4.8402	1095	0.0000	100.0000	1095	27	26	0.4126	5	1.90
