#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
T2_UBT_000000024764	4.5012	1243	0.0000	100.0000	1243	28	28	0.3273	4	1.89
T2_UBT_000000024765	5.6971	1053	0.0000	100.0000	1053	31	29	0.3127	6	2.38
T2_UBT_000000024766	5.4783	1570	0.0000	100.0000	1570	42	44	0.2479	5	2.45
T2_UBT_000000024767	5.4241	1634	0.0000	100.0000	1634	45	44	0.2926	5	2.30
T2_UBT_000000024768	5.1971	1674	0.0000	98.8053	1654	44	43	0.2326	5	2.04
T2_UBT_000000024769	4.7319	1585	0.0000	99.1798	1572	34	41	0.3421	4	2.27
T2_UBT_000000024770	10.6028	1659	0.0000	100.0000	1659	85	91	0.3017	9	6.37
T2_UBT_000000024771	6.0840	1297	0.0000	100.0000	1297	40	39	0.2873	6	3.01
T2_UBT_000000024772	4.7496	1158	0.0000	100.0000	1158	27	28	0.2755	5	1.70
T2_UBT_000000024773	7.7294	1733	0.0000	100.0000	1733	65	69	0.2569	8	2.55
T2_UBT_000000024774	9.9531	1343	0.0000	100.0000	1343	66	68	0.3306	10	3.93
T2_UBT_000000024775	4.5000	1576	0.0000	99.1117	1562	35	36	0.2830	4	1.84
T2_UBT_000000024776	7.5263	1805	0.0000	100.0000	1805	64	72	0.3176	6	5.55
T2_UBT_000000024777	5.0019	1060	0.0000	98.7736	1047	28	25	0.2772	5	2.03
T2_UBT_000000024778	8.7525	1382	0.0000	100.0000	1382	59	62	0.3149	9	2.71
T2_UBT_000000024779	4.2533	1058	0.0000	100.0000	1058	22	23	0.3707	4	1.59
T2_UBT_000000024780	5.4027	1239	0.0000	100.0000	1239	33	34	0.3101	6	2.31
T2_UBT_000000024781	4.3896	1137	0.0000	100.0000	1137	25	25	0.3446	4	2.02
T2_UBT_000000024782	4.3049	1115	0.0000	100.0000	1115	22	26	0.3417	4	1.72
T2_UBT_000000024783	5.4688	3456	0.0000	100.0000	3456	97	92	0.3813	5	2.27
T2_UBT_000000024784	8.5012	1303	0.0000	100.0000	1303	55	56	0.2537	7	6.90
T2_UBT_000000024785	11.2986	2070	0.0000	99.9034	2068	112	122	0.2724	7	11.93
T2_UBT_000000024786	6.3832	1237	0.0000	100.0000	1237	39	40	0.3739	6	2.65
T2_UBT_000000024787	3.7983	1606	0.0000	99.3151	1595	30	31	0.3970	3	1.75
T2_UBT_000000024788	5.2049	2592	0.0000	100.0000	2592	69	66	0.2621	5	2.93
T2_UBT_000000024789	6.2076	1739	0.0000	100.0000	1739	62	46	0.3118	5	3.85
T2_UBT_000000024790	5.7190	1224	0.0000	100.0000	1224	34	36	0.3686	6	2.22
T2_UBT_000000024791	5.0577	1836	0.0000	100.0000	1836	48	45	0.3839	5	2.16
T2_UBT_000000024792	5.3204	3308	0.0000	100.0000	3308	87	89	0.3410	5	2.07
T2_UBT_000000024793	5.2743	1914	0.0000	98.6938	1889	50	51	0.3080	5	2.67
T2_UBT_000000024794	6.5215	1164	0.0000	100.0000	1164	37	39	0.2996	7	2.41
T2_UBT_000000024795	5.3007	3339	0.0000	100.0000	3339	87	90	0.3583	5	2.09
T2_UBT_000000024796	6.1007	4639	0.0000	100.0000	4639	143	140	0.3929	6	2.38
T2_UBT_000000024797	6.5574	1403	0.0000	100.0000	1403	48	44	0.2526	6	2.19
T2_UBT_000000024798	6.3177	1108	0.0000	100.0000	1108	33	37	0.3500	6	2.22
T2_UBT_000000024799	4.8382	1755	0.0000	100.0000	1755	41	44	0.3705	5	2.13
T2_UBT_000000024800	4.7143	1358	0.0000	97.4963	1324	30	34	0.3467	5	1.98
T2_UBT_000000024801	5.2055	1095	0.0000	98.9041	1083	30	27	0.3830	5	2.11
T2_UBT_000000024802	3.7725	1222	0.0000	96.3993	1178	24	22	0.3628	4	1.45
T2_UBT_000000024803	5.8873	1189	0.0000	96.1312	1143	34	36	0.2611	5	3.19
T2_UBT_000000024804	6.2830	1813	0.0000	100.0000	1813	57	57	0.3610	6	2.38
T2_UBT_000000024805	4.9085	2567	0.0000	100.0000	2567	62	64	0.3171	5	2.23
T2_UBT_000000024806	4.6838	1281	0.0000	100.0000	1281	28	32	0.3282	4	2.11
T2_UBT_000000024807	3.5552	1097	0.0000	100.0000	1097	19	20	0.3769	4	1.58
T2_UBT_000000024808	5.3372	1705	0.0000	100.0000	1705	43	48	0.3504	5	2.21
T2_UBT_000000024809	5.0187	2668	0.0000	100.0000	2668	65	69	0.3734	5	1.93
T2_UBT_000000024810	141.7425	5041	0.0000	100.0000	5041	3583	3563	0.4267	150	40.15
T2_UBT_000000024811	7.8169	1420	0.0000	100.0000	1420	57	54	0.4742	8	3.03
T2_UBT_000000024812	5.5830	2096	0.0000	100.0000	2096	57	60	0.3576	5	2.83
T2_UBT_000000024813	10.1099	2294	0.0000	100.0000	2294	117	115	0.2750	7	9.43
T2_UBT_000000024814	5.7255	2601	0.0000	100.0000	2601	74	75	0.3256	6	2.12
T2_UBT_000000024815	6.6207	1719	0.0000	100.0000	1719	60	54	0.2784	6	3.11
T2_UBT_000000024816	4.9569	1229	0.0000	100.0000	1229	28	33	0.2910	5	2.28
T2_UBT_000000024817	5.5078	1725	0.0000	100.0000	1725	49	46	0.3289	5	2.53
T2_UBT_000000024818	3.9327	1011	0.0000	98.6152	997	22	18	0.3380	4	1.13
T2_UBT_000000024819	6.7935	1104	0.0000	100.0000	1104	47	28	0.3713	4	10.11
T2_UBT_000000024820	4.4392	1644	0.0000	100.0000	1644	37	36	0.3049	4	1.64
T2_UBT_000000024821	4.5086	3038	0.0000	99.9342	3036	69	68	0.3509	4	1.73
T2_UBT_000000024822	4.4689	1365	0.0000	100.0000	1365	32	29	0.3141	4	1.60
T2_UBT_000000024823	4.1533	1324	0.0000	98.4139	1303	29	26	0.3318	4	1.72
T2_UBT_000000024824	36.3477	1185	0.0000	100.0000	1185	204	228	0.2710	11	47.79
T2_UBT_000000024825	24.5910	1638	0.0000	100.0000	1638	209	194	0.3231	11	25.87
T2_UBT_000000024826	6.0771	1232	0.0000	99.9188	1231	38	37	0.3692	6	2.17
T2_UBT_000000024827	10.3157	1137	0.0000	100.0000	1137	57	60	0.2604	7	9.15
T2_UBT_000000024828	5.1967	1556	0.0000	99.8715	1554	40	41	0.2935	5	2.67
T2_UBT_000000024829	3.1311	1022	0.0000	100.0000	1022	15	17	0.3888	3	1.09
T2_UBT_000000024830	15.3603	1235	0.0000	99.1903	1225	93	97	0.3965	12	12.16
T2_UBT_000000024831	22.7218	1416	0.0000	100.0000	1416	169	152	0.2609	13	19.77
T2_UBT_000000024832	4.7661	2287	0.0000	100.0000	2287	53	56	0.3851	5	1.69
T2_UBT_000000024833	8.0861	2253	0.0000	100.0000	2253	90	92	0.3368	9	3.05
T2_UBT_000000024834	7.8162	1572	0.0000	100.0000	1572	59	64	0.2581	7	4.34
T2_UBT_000000024835	11.9357	1882	0.0000	98.1403	1847	112	112	0.2535	10	7.09
T2_UBT_000000024836	6.0651	1383	0.0000	99.7831	1380	42	42	0.3352	6	2.24
T2_UBT_000000024837	5.9236	3391	0.0000	100.0000	3391	102	99	0.2919	5	2.68
T2_UBT_000000024838	4.9322	1135	0.0000	100.0000	1135	27	29	0.3668	5	1.77
T2_UBT_000000024839	4.1911	1287	0.0000	100.0000	1287	26	28	0.3726	4	1.82
T2_UBT_000000024840	5.9105	1878	0.0000	100.0000	1878	54	57	0.3758	6	2.25
T2_UBT_000000024841	4.3186	1042	0.0000	99.6161	1038	21	24	0.3004	5	1.73
T2_UBT_000000024842	5.5538	3133	0.0000	100.0000	3133	86	88	0.3448	6	2.12
T2_UBT_000000024843	5.2118	1001	0.0000	100.0000	1001	28	24	0.2829	5	2.33
T2_UBT_000000024844	5.4376	1042	0.0000	100.0000	1042	28	29	0.3328	5	2.09
T2_UBT_000000024845	7.1110	1703	0.0000	100.0000	1703	60	61	0.3173	7	2.91
T2_UBT_000000024846	4.3368	1244	0.0000	100.0000	1244	26	28	0.3796	4	1.88
T2_UBT_000000024847	4.6099	1128	0.0000	100.0000	1128	27	25	0.3062	5	2.10
T2_UBT_000000024848	169.2928	2708	0.0000	100.0000	2708	2421	2159	0.3950	79	241.95
T2_UBT_000000024849	3.8285	1306	0.0000	97.7029	1276	23	27	0.2720	4	1.43
T2_UBT_000000024850	4.2694	1054	0.0000	100.0000	1054	24	21	0.2342	4	1.81
T2_UBT_000000024851	5.7895	2470	0.0000	100.0000	2470	73	70	0.3962	5	2.85
T2_UBT_000000024852	5.6192	1993	0.0000	100.0000	1993	57	55	0.3891	6	1.98
T2_UBT_000000024853	5.4807	4543	0.0000	100.0000	4543	129	120	0.3796	5	2.34
T2_UBT_000000024854	5.7263	3091	0.0000	98.4148	3042	89	88	0.3537	6	2.46
T2_UBT_000000024855	6.3612	1445	0.0000	100.0000	1445	46	46	0.2712	6	2.58
T2_UBT_000000024856	5.6614	2649	0.0000	100.0000	2649	75	75	0.3138	6	2.20
T2_UBT_000000024857	4.4393	1170	0.0000	100.0000	1170	28	24	0.3363	4	1.59
T2_UBT_000000024858	4.4984	2801	0.0000	100.0000	2801	64	62	0.3258	4	1.83
T2_UBT_000000024859	6.3757	1709	0.0000	100.0000	1709	57	52	0.3024	6	2.87
T2_UBT_000000024860	4.8381	1612	0.0000	99.7519	1608	39	39	0.2955	5	1.94
T2_UBT_000000024861	3.9924	1578	0.0000	99.9366	1577	33	30	0.3930	4	1.51
T2_UBT_000000024862	13.0195	1027	0.0000	100.0000	1027	62	72	0.3304	14	4.22
T2_UBT_000000024863	5.7908	1415	0.0000	100.0000	1415	40	42	0.3428	6	2.42
T2_UBT_000000024864	3.9696	1184	0.0000	99.8311	1182	23	24	0.2317	4	1.50
T2_UBT_000000024865	5.6012	3892	0.0000	100.0000	3892	107	111	0.2934	5	2.23
T2_UBT_000000024866	6.3831	3947	0.0000	100.0000	3947	124	128	0.3450	6	2.73
T2_UBT_000000024867	5.1078	1429	0.0000	100.0000	1429	35	38	0.3892	5	1.94
T2_UBT_000000024868	5.4567	3188	0.0000	100.0000	3188	86	88	0.3371	5	2.03
T2_UBT_000000024869	5.9288	2613	0.0000	98.5075	2574	78	77	0.3212	6	2.36
T2_UBT_000000024870	8.8892	2418	0.0000	100.0000	2418	109	106	0.2876	8	4.48
T2_UBT_000000024871	3.7563	1198	0.0000	100.0000	1198	22	23	0.2944	4	1.56
T2_UBT_000000024872	4.8288	2565	0.0000	99.9220	2563	62	62	0.3260	5	1.75
T2_UBT_000000024873	5.2590	1521	0.0000	100.0000	1521	41	39	0.3453	5	2.25
T2_UBT_000000024874	4.8474	1114	0.0000	100.0000	1114	25	29	0.4539	5	1.35
T2_UBT_000000024875	4.5482	1627	0.0000	100.0000	1627	38	36	0.2558	5	2.01
T2_UBT_000000024876	82.3193	4034	0.0000	99.2315	4003	1667	1651	0.4112	10	102.28
T2_UBT_000000024877	4.6167	1148	0.0000	99.9129	1147	25	28	0.3264	4	2.19
T2_UBT_000000024878	12.4440	1117	0.0000	92.6589	1035	66	73	0.3056	12	7.23
T2_UBT_000000024879	5.8909	1036	0.0000	100.0000	1036	30	31	0.2761	6	1.90
T2_UBT_000000024880	4.3569	1261	0.0000	100.0000	1261	28	27	0.3876	5	1.51
T2_UBT_000000024881	5.2057	1191	0.0000	100.0000	1191	30	32	0.2508	6	2.11
T2_UBT_000000024882	5.6369	2074	0.0000	100.0000	2074	60	57	0.3515	5	3.04
T2_UBT_000000024883	17.1453	1232	0.0000	99.7565	1229	83	129	0.2727	13	12.07
T2_UBT_000000024884	4.4083	1112	0.0000	100.0000	1112	23	26	0.2076	5	1.57
T2_UBT_000000024885	7.3202	1543	0.0000	100.0000	1543	56	57	0.3982	5	6.09
T2_UBT_000000024886	4.3396	1010	0.0000	100.0000	1010	21	23	0.3400	4	2.10
T2_UBT_000000024887	4.5601	1557	0.0000	100.0000	1557	37	34	0.4269	4	1.69
T2_UBT_000000024888	74.1204	1096	0.0000	100.0000	1096	350	463	0.3600	7	147.48
T2_UBT_000000024889	5.2729	1836	0.0000	99.1285	1820	49	48	0.3660	5	2.17
T2_UBT_000000024890	4.5448	1474	0.0000	100.0000	1474	34	33	0.3337	4	1.96
T2_UBT_000000024891	7.7978	2666	0.0000	100.0000	2666	97	111	0.3122	6	6.77
T2_UBT_000000024892	20.9097	1129	0.0000	100.0000	1129	85	151	0.2901	8	33.71
T2_UBT_000000024893	12.1900	1016	0.0000	100.0000	1016	63	61	0.3235	9	9.14
T2_UBT_000000024894	8.0328	1220	0.0000	100.0000	1220	49	49	0.2622	8	3.75
T2_UBT_000000024895	4.4686	1163	0.0000	100.0000	1163	24	28	0.3544	5	1.42
T2_UBT_000000024896	5.7911	1053	0.0000	99.9050	1052	31	30	0.2434	6	2.12
T2_UBT_000000024897	80.5915	1153	0.0000	100.0000	1153	455	475	0.5834	79	47.82
T2_UBT_000000024898	6.1500	1040	0.0000	99.8077	1038	29	35	0.3741	6	2.71
T2_UBT_000000024899	5.9701	1005	0.0000	100.0000	1005	31	29	0.3067	6	2.60
T2_UBT_000000024900	3.4789	1234	0.0000	100.0000	1234	22	21	0.3360	3	1.45
T2_UBT_000000024901	5.8444	1420	0.0000	100.0000	1420	42	41	0.3671	6	2.07
T2_UBT_000000024902	6.1304	1043	0.0000	99.9041	1042	30	34	0.3334	6	2.92
T2_UBT_000000024903	4.5931	1241	0.0000	100.0000	1241	28	29	0.3670	5	2.06
T2_UBT_000000024904	6.1956	1145	0.0000	100.0000	1145	37	34	0.3470	7	2.58
T2_UBT_000000024905	5.6400	2039	0.0000	100.0000	2039	56	59	0.2746	5	2.53
T2_UBT_000000024906	4.9702	2314	0.0000	100.0000	2314	55	60	0.3605	5	2.06
T2_UBT_000000024907	4.5249	1326	0.0000	99.6983	1322	31	29	0.3825	5	1.68
T2_UBT_000000024908	6.2108	1594	0.0000	100.0000	1594	49	50	0.3305	6	2.26
T2_UBT_000000024909	5.7857	1036	0.0000	100.0000	1036	31	29	0.3355	5	2.45
T2_UBT_000000024910	6.9755	2123	0.0000	100.0000	2123	69	79	0.2778	6	4.28
T2_UBT_000000024911	9.0733	1747	0.0000	100.0000	1747	82	76	0.2428	7	7.94
T2_UBT_000000024912	8.8346	1082	0.0000	97.9667	1060	47	49	0.3283	9	4.18
T2_UBT_000000024913	5.9341	1412	0.0000	100.0000	1412	38	46	0.2595	5	4.03
T2_UBT_000000024914	5.1352	2004	0.0000	100.0000	2004	49	54	0.3200	5	2.01
T2_UBT_000000024915	5.5599	2554	0.0000	100.0000	2554	72	70	0.3675	6	2.20
T2_UBT_000000024916	9.3623	2327	0.0000	100.0000	2327	111	107	0.4315	9	3.32
T2_UBT_000000024917	7.9779	1718	0.0000	100.0000	1718	67	70	0.3584	5	6.87
T2_UBT_000000024918	6.4722	1205	0.0000	100.0000	1205	39	39	0.2483	6	2.60
T2_UBT_000000024919	5.1565	1706	0.0000	100.0000	1706	44	44	0.3523	5	1.80
T2_UBT_000000024920	10.4569	1022	0.0000	100.0000	1022	56	51	0.3095	6	10.26
T2_UBT_000000024921	4.3462	1034	0.0000	100.0000	1034	22	23	0.3260	4	1.76
T2_UBT_000000024922	5.4395	1579	0.0000	100.0000	1579	45	41	0.2221	5	2.23
T2_UBT_000000024923	4.3125	1088	0.0000	98.6213	1073	23	24	0.3696	4	1.40
T2_UBT_000000024924	4.6154	1105	0.0000	100.0000	1105	26	25	0.2445	5	1.74
T2_UBT_000000024925	3.6490	1151	0.0000	100.0000	1151	20	22	0.3929	4	1.52
T2_UBT_000000024926	6.3090	3392	0.0000	100.0000	3392	107	107	0.3259	6	2.54
T2_UBT_000000024927	8.0117	1621	0.0000	99.8766	1619	69	61	0.2671	6	8.07
T2_UBT_000000024928	6.6588	2283	0.0000	100.0000	2283	78	74	0.3320	7	2.28
T2_UBT_000000024929	6.2077	1627	0.0000	100.0000	1627	51	50	0.3547	6	2.45
T2_UBT_000000024930	5.5095	1052	0.0000	100.0000	1052	27	31	0.2871	5	2.14
T2_UBT_000000024931	5.2239	1626	0.0000	100.0000	1626	42	43	0.3596	5	2.15
T2_UBT_000000024932	6.4428	1520	0.0000	100.0000	1520	56	42	0.2574	6	3.59
T2_UBT_000000024933	11.6576	2474	0.0000	99.6362	2465	146	143	0.3532	12	5.11
T2_UBT_000000024934	5.5306	1193	0.0000	100.0000	1193	33	33	0.3339	6	2.13
T2_UBT_000000024935	5.7432	2227	0.0000	100.0000	2227	65	63	0.3440	5	2.25
T2_UBT_000000024936	5.2840	1514	0.0000	100.0000	1514	40	40	0.3474	5	2.18
T2_UBT_000000024937	12.9523	2095	0.0000	99.9045	2093	139	132	0.3122	7	13.88
T2_UBT_000000024938	5.0633	1343	0.0000	97.2450	1306	34	34	0.3259	5	2.56
T2_UBT_000000024939	6.2440	1041	0.0000	100.0000	1041	31	34	0.3623	6	2.78
T2_UBT_000000024940	5.3924	1315	0.0000	100.0000	1315	36	35	0.2794	5	1.75
T2_UBT_000000024941	4.9237	1075	0.0000	100.0000	1075	26	27	0.2530	5	2.20
T2_UBT_000000024942	4.6809	1175	0.0000	100.0000	1175	28	27	0.4353	4	1.82
T2_UBT_000000024943	6.3634	1241	0.0000	100.0000	1241	42	37	0.3266	6	1.96
T2_UBT_000000024944	4.6436	3381	0.0000	99.4085	3361	76	81	0.3603	5	1.71
T2_UBT_000000024945	4.7450	1412	0.0000	100.0000	1412	32	35	0.2834	4	2.56
T2_UBT_000000024946	10.2729	1136	0.0000	99.4718	1130	79	38	0.2637	5	14.26
T2_UBT_000000024947	14.7449	1235	0.0000	99.8381	1233	86	96	0.3682	14	6.57
T2_UBT_000000024948	4.6636	1522	0.0000	99.7372	1518	34	37	0.3377	4	2.38
T2_UBT_000000024949	6.3503	2158	0.0000	100.0000	2158	72	65	0.2674	5	4.14
T2_UBT_000000024950	5.8333	1560	0.0000	98.2051	1532	44	47	0.2905	6	2.52
T2_UBT_000000024951	5.6493	2726	0.0000	100.0000	2726	77	77	0.3625	6	2.30
T2_UBT_000000024952	24.9335	1264	0.0000	100.0000	1264	198	118	0.4147	7	44.31
T2_UBT_000000024953	4.4120	1335	0.0000	99.9251	1334	31	28	0.3419	4	1.62
T2_UBT_000000024954	6.6676	1736	0.0000	100.0000	1736	57	59	0.3339	7	3.12
T2_UBT_000000024955	5.4151	3508	0.0000	100.0000	3508	96	94	0.3878	5	2.25
T2_UBT_000000024956	5.5407	1119	0.0000	99.2851	1111	31	31	0.2276	5	2.04
T2_UBT_000000024957	3.9588	1263	0.0000	99.5249	1257	26	24	0.3014	4	1.88
T2_UBT_000000024958	5.3336	1310	0.0000	100.0000	1310	35	35	0.3649	6	2.01
T2_UBT_000000024959	4.6207	1558	0.0000	100.0000	1558	36	36	0.3758	4	2.13
T2_UBT_000000024960	5.2185	1071	0.0000	100.0000	1071	27	29	0.2720	5	1.93
T2_UBT_000000024961	5.6291	2095	0.0000	100.0000	2095	59	59	0.3103	5	2.47
T2_UBT_000000024962	5.9579	1828	0.0000	100.0000	1828	52	57	0.3783	6	2.07
T2_UBT_000000024963	3.9104	1585	0.0000	100.0000	1585	30	32	0.3279	4	1.54
T2_UBT_000000024964	7.8178	1800	0.0000	100.0000	1800	65	76	0.2928	5	9.18
T2_UBT_000000024965	5.8790	4116	0.0000	100.0000	4116	119	123	0.3389	6	2.15
T2_UBT_000000024966	4.0775	1174	0.0000	100.0000	1174	24	24	0.2596	4	1.64
T2_UBT_000000024967	5.2429	1239	0.0000	98.7086	1223	31	34	0.3542	5	2.71
T2_UBT_000000024968	6.5536	2090	0.0000	100.0000	2090	68	69	0.3354	6	2.60
T2_UBT_000000024969	5.1157	1210	0.0000	100.0000	1210	31	31	0.2692	5	2.24
T2_UBT_000000024970	10.9058	1422	0.0000	100.0000	1422	81	74	0.2319	8	8.22
T2_UBT_000000024971	5.8373	1186	0.0000	100.0000	1186	35	34	0.3167	6	2.52
T2_UBT_000000024972	4.7195	1843	0.0000	99.9457	1842	44	43	0.3508	5	1.92
T2_UBT_000000024973	4.6536	1201	0.0000	100.0000	1201	28	28	0.3811	4	2.11
T2_UBT_000000024974	4.3228	1735	0.0000	100.0000	1735	37	38	0.3008	4	1.71
T2_UBT_000000024975	8.0700	1314	0.0000	100.0000	1314	55	51	0.2860	6	7.13
T2_UBT_000000024976	3.4963	1201	0.0000	97.8351	1175	19	23	0.2407	4	1.58
T2_UBT_000000024977	113.0000	1257	0.0000	100.0000	1257	721	704	0.3360	119	30.00
T2_UBT_000000024978	5.3863	1372	0.0000	100.0000	1372	36	38	0.2865	5	1.98
T2_UBT_000000024979	4.7646	5394	0.0000	99.4994	5367	128	129	0.3844	5	2.16
T2_UBT_000000024980	5.4423	1856	0.0000	100.0000	1856	50	51	0.3421	5	2.54
T2_UBT_000000024981	4.1397	1303	0.0000	100.0000	1303	29	25	0.2728	4	1.56
T2_UBT_000000024982	4.7638	1926	0.0000	100.0000	1926	45	47	0.3450	5	1.83
T2_UBT_000000024983	6.2679	1355	0.0000	100.0000	1355	41	44	0.2667	6	1.89
T2_UBT_000000024984	5.8033	1103	0.0000	100.0000	1103	31	33	0.3566	5	2.24
T2_UBT_000000024985	4.3451	1104	0.0000	100.0000	1104	23	25	0.3708	4	1.97
T2_UBT_000000024986	5.3172	1072	0.0000	100.0000	1072	28	29	0.2907	5	2.32
T2_UBT_000000024987	8.8619	1376	0.0000	100.0000	1376	62	60	0.3551	8	4.85
T2_UBT_000000024988	5.5606	3200	0.0000	100.0000	3200	90	88	0.3598	5	2.50
T2_UBT_000000024989	12.3263	1278	0.0000	100.0000	1278	69	89	0.2220	6	14.86
T2_UBT_000000024990	4.1748	1030	0.0000	100.0000	1030	21	22	0.2626	4	1.67
T2_UBT_000000024991	7.5853	2320	0.0000	99.1379	2300	92	84	0.2836	7	3.09
T2_UBT_000000024992	3.8827	1159	0.0000	100.0000	1159	21	24	0.3784	4	1.52
T2_UBT_000000024993	4.8787	1558	0.0000	99.9358	1557	37	39	0.3413	5	1.82
T2_UBT_000000024994	6.4499	1845	0.0000	100.0000	1845	59	60	0.3009	6	2.70
T2_UBT_000000024995	5.8978	3798	0.0000	100.0000	3798	112	112	0.3887	5	2.73
T2_UBT_000000024996	4.4850	2029	0.0000	100.0000	2029	46	45	0.3620	4	1.68
T2_UBT_000000024997	5.2092	1171	0.0000	100.0000	1171	30	31	0.3875	5	1.99
T2_UBT_000000024998	5.8966	1238	0.0000	100.0000	1238	36	37	0.2629	6	2.95
T2_UBT_000000024999	4.6681	1371	0.0000	100.0000	1371	34	30	0.3425	4	1.90
T2_UBT_000000025000	4.8951	1144	0.0000	100.0000	1144	30	26	0.3898	5	2.22
T2_UBT_000000025001	5.3941	1817	0.0000	98.7892	1795	48	50	0.2481	5	1.92
T2_UBT_000000025002	6.7581	1108	0.0000	100.0000	1108	36	39	0.3883	6	3.09
T2_UBT_000000025003	4.8456	1237	0.0000	100.0000	1237	31	29	0.3405	5	2.04
T2_UBT_000000025004	9.5390	1204	0.0000	99.8339	1202	69	46	0.3468	7	8.00
T2_UBT_000000025005	4.3187	1205	0.0000	100.0000	1205	25	27	0.3323	4	1.94
T2_UBT_000000025006	5.1268	1853	0.0000	100.0000	1853	48	47	0.4186	5	1.97
T2_UBT_000000025007	3.9740	1885	0.0000	100.0000	1885	38	37	0.3383	4	1.35
T2_UBT_000000025008	9.6634	1750	0.0000	100.0000	1750	81	88	0.3272	9	5.81
T2_UBT_000000025009	5.9194	1588	0.0000	100.0000	1588	46	48	0.3599	6	2.43
T2_UBT_000000025010	4.5010	1022	0.0000	100.0000	1022	25	21	0.2839	5	2.05
T2_UBT_000000025011	6.7705	1063	0.0000	100.0000	1063	37	35	0.3060	7	2.88
T2_UBT_000000025012	9.7656	1476	0.0000	100.0000	1476	68	76	0.2831	9	5.20
T2_UBT_000000025013	4.0302	1191	0.0000	100.0000	1191	25	23	0.3988	4	1.41
T2_UBT_000000025014	16.1985	3255	0.0000	100.0000	3255	261	266	0.2913	15	8.27
T2_UBT_000000025015	5.9643	1794	0.0000	99.1081	1778	55	52	0.2780	6	2.86
T2_UBT_000000025016	5.5791	1416	0.0000	99.8588	1414	38	41	0.3372	6	2.09
T2_UBT_000000025017	7.0514	1090	0.0000	100.0000	1090	39	38	0.3138	7	3.05
T2_UBT_000000025018	3.8691	1085	0.0000	98.9862	1074	22	20	0.3490	3	2.19
T2_UBT_000000025019	5.2566	2853	0.0000	99.9649	2852	75	75	0.3857	5	2.08
T2_UBT_000000025020	5.5864	1233	0.0000	100.0000	1233	36	33	0.3978	5	2.21
T2_UBT_000000025021	5.7431	1339	0.0000	98.6557	1321	39	38	0.3340	6	2.07
T2_UBT_000000025022	6.4329	2130	0.0000	97.2300	2071	70	67	0.4042	6	2.72
T2_UBT_000000025023	4.8767	2377	0.0000	100.0000	2377	59	57	0.3053	5	1.84
T2_UBT_000000025024	4.9505	2828	0.0000	100.0000	2828	68	72	0.3631	5	2.18
T2_UBT_000000025025	5.7004	1018	0.0000	100.0000	1018	36	22	0.3433	5	3.80
T2_UBT_000000025026	4.0000	1175	0.0000	100.0000	1175	21	26	0.3838	4	1.96
T2_UBT_000000025027	5.2002	1673	0.0000	100.0000	1673	46	41	0.2943	5	2.11
T2_UBT_000000025028	5.0465	1483	0.0000	100.0000	1483	39	36	0.3205	5	2.21
T2_UBT_000000025029	121.2333	1003	0.0000	100.0000	1003	624	588	0.3570	120	73.10
T2_UBT_000000025030	24.1837	1693	0.0000	100.0000	1693	217	193	0.4345	25	6.48
T2_UBT_000000025031	4.0909	1100	0.0000	100.0000	1100	22	23	0.3822	4	2.14
T2_UBT_000000025032	4.4327	1308	0.0000	100.0000	1308	27	31	0.3391	4	1.98
T2_UBT_000000025033	5.1852	1965	0.0000	100.0000	1965	51	51	0.3622	5	2.01
T2_UBT_000000025034	4.9505	3050	0.0000	100.0000	3050	74	77	0.3757	5	2.27
T2_UBT_000000025035	4.7907	2542	0.0000	100.0000	2542	61	61	0.3880	4	2.15
T2_UBT_000000025036	4.3841	1437	0.0000	97.2164	1397	30	33	0.2987	4	1.95
T2_UBT_000000025037	4.7952	1001	0.0000	100.0000	1001	25	23	0.4733	4	2.35
T2_UBT_000000025038	4.8389	2849	0.0000	100.0000	2849	70	68	0.3838	5	1.82
T2_UBT_000000025039	5.7322	1587	0.0000	100.0000	1587	45	46	0.2649	6	2.47
T2_UBT_000000025040	6.5642	1432	0.0000	99.3715	1423	47	47	0.2273	6	2.33
T2_UBT_000000025041	4.8384	1634	0.0000	100.0000	1634	39	40	0.2234	5	1.95
T2_UBT_000000025042	9.6288	1145	0.0000	99.9127	1144	61	49	0.3248	9	4.71
T2_UBT_000000025043	4.5746	1093	0.0000	95.7914	1047	26	24	0.3412	4	2.11
T2_UBT_000000025044	8.3726	1621	0.0000	100.0000	1621	68	68	0.3771	8	3.07
T2_UBT_000000025045	4.3206	1597	0.0000	100.0000	1597	33	36	0.3401	4	1.37
T2_UBT_000000025046	4.5952	1371	0.0000	100.0000	1371	31	32	0.2292	5	1.77
T2_UBT_000000025047	6.0096	3661	0.0000	99.9454	3659	110	110	0.2830	6	2.54
T2_UBT_000000025048	4.1526	1370	0.0000	100.0000	1370	31	26	0.3509	4	1.43
T2_UBT_000000025049	4.4737	1140	0.0000	100.0000	1140	25	26	0.3490	4	1.95
T2_UBT_000000025050	5.9597	1811	0.0000	100.0000	1811	52	56	0.2539	5	2.66
T2_UBT_000000025051	5.2894	1002	0.0000	100.0000	1002	27	26	0.2960	5	2.45
T2_UBT_000000025052	7.7892	1077	0.0000	100.0000	1077	41	43	0.3375	7	4.22
T2_UBT_000000025053	5.9966	1163	0.0000	100.0000	1163	37	33	0.2923	6	2.11
