#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
T2_FOM_000000011036	7.5158	5907	0.0000	98.8827	5841	222	222	0.3600	7	3.20
T2_FOM_000000011037	7.9444	10875	0.0000	99.9080	10865	432	432	0.3663	8	2.61
T2_FOM_000000011038	9.6535	1720	0.0000	100.0000	1720	78	88	0.3948	9	5.17
T2_FOM_000000011039	5.8353	1111	0.0000	100.0000	1111	32	33	0.3469	6	1.93
T2_FOM_000000011040	13.8051	2263	0.0000	100.0000	2263	163	150	0.2803	14	4.39
T2_FOM_000000011041	8.2329	3826	0.0000	99.8432	3820	158	157	0.3295	8	3.09
T2_FOM_000000011042	7.2014	2944	0.0000	100.0000	2944	106	106	0.2764	7	2.71
T2_FOM_000000011043	11.0692	1012	0.0000	100.0000	1012	60	52	0.3940	10	6.10
T2_FOM_000000011044	7.9233	1187	0.0000	100.0000	1187	44	50	0.3332	8	2.69
T2_FOM_000000011045	7.1910	1293	0.0000	100.0000	1293	45	48	0.3328	7	3.01
T2_FOM_000000011046	7.6862	10548	0.0000	99.9905	10547	405	406	0.3603	7	3.47
T2_FOM_000000011047	7.1583	1522	0.0000	100.0000	1522	56	53	0.2210	7	2.91
T2_FOM_000000011048	26.8261	1190	0.0000	99.2437	1181	152	167	0.3461	27	15.58
T2_FOM_000000011049	6.2500	1136	0.0000	100.0000	1136	36	35	0.3825	6	2.40
T2_FOM_000000011050	56.5652	3974	0.0000	100.0000	3974	1129	1117	0.3741	10	115.93
T2_FOM_000000011051	9.2277	2622	0.0000	100.0000	2622	119	123	0.3686	9	3.52
T2_FOM_000000011052	7.8661	2300	0.0000	100.0000	2300	90	91	0.2863	8	2.66
T2_FOM_000000011053	43.9655	1799	0.0000	99.9444	1798	389	401	0.3957	33	38.64
T2_FOM_000000011054	6.7905	1561	0.0000	99.9359	1560	52	54	0.3742	6	3.43
T2_FOM_000000011055	7.9852	4458	0.0000	100.0000	4458	178	178	0.2794	7	3.39
T2_FOM_000000011056	7.3525	3835	0.0000	100.0000	3835	142	140	0.2846	7	3.07
T2_FOM_000000011057	7.0652	8690	0.0000	99.6087	8656	309	305	0.3522	7	2.76
T2_FOM_000000011058	13.9271	1221	0.0000	100.0000	1221	80	90	0.3329	11	8.82
T2_FOM_000000011059	6.9136	2025	0.0000	100.0000	2025	68	72	0.3667	7	2.43
T2_FOM_000000011060	6.7031	2206	0.0000	99.4107	2193	73	75	0.3608	6	2.95
T2_FOM_000000011061	10.0547	1444	0.0000	99.1690	1432	74	71	0.2388	9	4.66
T2_FOM_000000011062	6.6968	1583	0.0000	99.3051	1572	52	54	0.3386	6	3.53
T2_FOM_000000011063	7.8425	1683	0.0000	100.0000	1683	66	66	0.4192	7	3.38
T2_FOM_000000011064	8.6254	1818	0.0000	100.0000	1818	81	76	0.2616	9	3.55
T2_FOM_000000011065	7.3048	5214	0.0000	100.0000	5214	190	191	0.3767	7	2.61
T2_FOM_000000011066	9.3496	1839	0.0000	100.0000	1839	83	89	0.3202	9	3.92
T2_FOM_000000011067	7.5494	2634	0.0000	100.0000	2634	101	98	0.3376	8	2.47
T2_FOM_000000011068	6.7903	2504	0.0000	99.4409	2490	82	88	0.3089	6	3.43
T2_FOM_000000011069	5.8445	1711	0.0000	99.7662	1707	51	49	0.3864	6	2.38
T2_FOM_000000011070	8.2144	5794	0.0000	100.0000	5794	238	238	0.3718	8	2.88
T2_FOM_000000011071	7.7123	1140	0.0000	98.8596	1127	48	40	0.2448	8	3.90
T2_FOM_000000011072	557.3730	1405	0.0000	100.0000	1405	3893	3944	0.3336	588	121.67
T2_FOM_000000011073	6.7318	3549	0.0000	100.0000	3549	119	120	0.3734	7	2.29
T2_FOM_000000011074	11.9918	1699	0.0000	99.2937	1687	107	97	0.3525	11	7.08
T2_FOM_000000011075	13.3460	1214	0.0000	100.0000	1214	79	83	0.4677	14	5.22
T2_FOM_000000011076	9.1022	1341	0.0000	97.9120	1313	68	54	0.3282	9	3.89
T2_FOM_000000011077	5.4512	1210	0.0000	99.9174	1209	33	33	0.2883	5	2.60
T2_FOM_000000011078	8.5314	4138	0.0000	99.9033	4134	177	176	0.3351	8	2.98
T2_FOM_000000011079	6.7720	1329	0.0000	99.5485	1323	45	45	0.3070	7	2.52
T2_FOM_000000011080	7.0883	2243	0.0000	99.6433	2235	81	78	0.2945	7	3.16
T2_FOM_000000011081	7.6850	7818	0.0000	99.9488	7814	300	301	0.3090	8	2.58
T2_FOM_000000011082	10.7354	2124	0.0000	100.0000	2124	118	110	0.3221	9	5.57
T2_FOM_000000011083	7.2339	6677	0.0000	100.0000	6677	242	241	0.3471	7	3.06
T2_FOM_000000011084	8.5333	2625	0.0000	100.0000	2625	112	112	0.3769	8	3.27
T2_FOM_000000011085	10.4510	7326	0.0000	99.4813	7288	382	383	0.3278	10	4.97
T2_FOM_000000011086	7.9728	1028	0.0000	100.0000	1028	41	41	0.4312	8	3.07
T2_FOM_000000011087	7.3414	1075	0.0000	100.0000	1075	39	40	0.3735	7	2.54
T2_FOM_000000011088	7.8992	3722	0.0000	98.5760	3669	147	147	0.2900	8	2.80
T2_FOM_000000011089	8.4577	1169	0.0000	99.9145	1168	47	52	0.3379	9	3.55
T2_FOM_000000011090	8.2253	11004	0.0000	100.0000	11004	448	457	0.3188	8	3.14
T2_FOM_000000011091	14.3122	1970	0.0000	99.8985	1968	155	127	0.3189	12	7.77
T2_FOM_000000011092	7.1216	5979	0.0000	100.0000	5979	213	213	0.3401	7	2.79
T2_FOM_000000011093	7.8580	2430	0.0000	99.2181	2411	97	94	0.3360	8	2.97
T2_FOM_000000011094	9.5448	1740	0.0000	100.0000	1740	89	77	0.2666	9	5.14
T2_FOM_000000011095	7.8513	3846	0.0000	99.5840	3830	152	150	0.3396	7	3.80
T2_FOM_000000011096	13.1462	1019	0.0000	100.0000	1019	66	68	0.3976	12	6.82
T2_FOM_000000011097	7.0097	1654	0.0000	100.0000	1654	57	59	0.3054	7	3.69
T2_FOM_000000011098	7.9158	2435	0.0000	98.5216	2399	93	100	0.2897	8	3.34
T2_FOM_000000011099	4.2802	1028	0.0000	100.0000	1028	25	19	0.4541	4	1.90
T2_FOM_000000011100	8.8307	4756	0.0000	100.0000	4756	210	210	0.2564	8	3.23
T2_FOM_000000011101	12.7060	1306	0.0000	99.8469	1304	74	92	0.3425	10	10.50
T2_FOM_000000011102	6.1004	3705	0.0000	100.0000	3705	116	110	0.3242	6	2.15
T2_FOM_000000011103	6.6922	2346	0.0000	100.0000	2346	79	78	0.3261	7	2.54
T2_FOM_000000011104	40.6108	1092	0.0000	100.0000	1092	244	200	0.2861	44	19.66
T2_FOM_000000011105	11.9072	4256	0.0000	100.0000	4256	254	253	0.3546	11	6.24
T2_FOM_000000011106	17.0072	3623	0.0000	98.9511	3585	311	305	0.3519	10	15.26
T2_FOM_000000011107	8.8421	10098	0.0000	100.0000	10098	444	449	0.2787	9	3.33
T2_FOM_000000011108	9.2422	2845	0.0000	99.8594	2841	136	127	0.3450	9	3.12
T2_FOM_000000011109	7.4975	2014	0.0000	100.0000	2014	72	79	0.4032	7	3.18
T2_FOM_000000011110	8.1830	3568	0.0000	100.0000	3568	147	145	0.3514	8	2.88
T2_FOM_000000011111	22.8425	1835	0.0000	100.0000	1835	212	209	0.2811	21	13.01
T2_FOM_000000011112	6.6914	1494	0.0000	100.0000	1494	51	49	0.3465	7	2.62
T2_FOM_000000011113	4.5036	1241	0.0000	99.9194	1240	28	28	0.3850	5	1.64
T2_FOM_000000011114	7.0534	2155	0.0000	99.3968	2142	76	76	0.3272	7	3.17
T2_FOM_000000011115	13.2610	1678	0.0000	100.0000	1678	123	100	0.3532	12	5.91
T2_FOM_000000011116	8.8281	1786	0.0000	100.0000	1786	80	78	0.3819	9	2.80
T2_FOM_000000011117	8.8635	1839	0.0000	100.0000	1839	80	83	0.3661	8	3.77
T2_FOM_000000011118	7.3034	1068	0.0000	98.6891	1054	39	39	0.4253	7	2.41
T2_FOM_000000011119	9.3247	1660	0.0000	99.2169	1647	74	81	0.3878	9	3.90
T2_FOM_000000011120	8.1876	1258	0.0000	100.0000	1258	51	52	0.4447	8	2.90
T2_FOM_000000011121	8.3267	1261	0.0000	100.0000	1261	51	54	0.3215	7	4.14
T2_FOM_000000011122	9.9979	2840	0.0000	100.0000	2840	141	143	0.2996	9	4.65
T2_FOM_000000011123	7.3539	1088	0.0000	100.0000	1088	39	41	0.2924	7	2.80
T2_FOM_000000011124	7.6251	2046	0.0000	100.0000	2046	80	76	0.3151	7	3.29
T2_FOM_000000011125	19.9684	1805	0.0000	100.0000	1805	181	179	0.4283	15	14.58
T2_FOM_000000011126	6.2067	1432	0.0000	100.0000	1432	46	43	0.3691	6	2.20
T2_FOM_000000011127	7.2834	2738	0.0000	99.4522	2723	101	98	0.2409	7	2.55
T2_FOM_000000011128	7.7778	17315	0.0000	100.0000	17315	673	674	0.3222	7	3.10
T2_FOM_000000011129	7.8580	1056	0.0000	100.0000	1056	41	42	0.2461	8	2.61
T2_FOM_000000011130	11.6165	1369	0.0000	100.0000	1369	78	81	0.2824	10	7.27
T2_FOM_000000011131	12.6148	3995	0.0000	99.6996	3983	254	250	0.3558	13	3.68
T2_FOM_000000011132	5.1515	1353	0.0000	100.0000	1353	35	35	0.3029	5	2.01
T2_FOM_000000011133	10.3037	1416	0.0000	99.5056	1409	74	72	0.3783	10	3.12
T2_FOM_000000011134	12.2418	1869	0.0000	99.7325	1864	115	114	0.3503	13	4.70
T2_FOM_000000011135	8.3871	1240	0.0000	99.8387	1238	52	52	0.3507	8	3.30
T2_FOM_000000011136	5.8936	2087	0.0000	100.0000	2087	60	63	0.2706	6	2.00
T2_FOM_000000011137	8.3252	1753	0.0000	100.0000	1753	75	71	0.2448	8	2.86
T2_FOM_000000011138	9.0298	5901	0.0000	100.0000	5901	267	266	0.3013	9	3.10
T2_FOM_000000011139	10.0987	1702	0.0000	100.0000	1702	88	84	0.2895	8	7.75
T2_FOM_000000011140	9.2375	1276	0.0000	100.0000	1276	57	61	0.3266	10	4.05
T2_FOM_000000011141	7.6480	2432	0.0000	97.7385	2377	94	92	0.3140	8	3.17
T2_FOM_000000011142	7.2603	2493	0.0000	99.8396	2489	92	89	0.3688	7	2.39
T2_FOM_000000011143	9.2723	1432	0.0000	100.0000	1432	66	67	0.2377	9	4.25
T2_FOM_000000011144	8.9301	15990	0.0000	100.0000	15990	718	710	0.3150	9	2.71
T2_FOM_000000011145	7.3369	8028	0.0000	100.0000	8028	294	295	0.3611	7	2.78
T2_FOM_000000011146	17.2585	1091	0.0000	100.0000	1091	91	98	0.2923	15	11.01
T2_FOM_000000011147	7.0434	2371	0.0000	98.1864	2328	81	86	0.2987	7	2.80
T2_FOM_000000011148	22.7780	2549	0.0000	99.7646	2543	256	325	0.3829	10	39.30
T2_FOM_000000011149	7.5460	1099	0.0000	97.7252	1074	36	47	0.2893	7	2.65
T2_FOM_000000011150	8.5461	1181	0.0000	98.9839	1169	47	54	0.3265	8	4.61
T2_FOM_000000011151	7.2095	3537	0.0000	99.8304	3531	127	128	0.3752	7	2.90
T2_FOM_000000011152	9.1993	8636	0.0000	99.9074	8628	398	397	0.2986	9	3.00
T2_FOM_000000011153	7.5286	1926	0.0000	100.0000	1926	75	70	0.3357	7	2.90
T2_FOM_000000011154	12.1480	5142	0.0000	99.6110	5122	305	320	0.3804	12	4.77
T2_FOM_000000011155	13.0546	1905	0.0000	100.0000	1905	130	119	0.3053	8	13.24
T2_FOM_000000011156	8.4058	4973	0.0000	99.7788	4962	208	210	0.3552	8	3.00
T2_FOM_000000011157	21.5769	1326	0.0000	100.0000	1326	147	139	0.3486	15	16.51
T2_FOM_000000011158	11.3426	2265	0.0000	100.0000	2265	127	130	0.3277	11	6.03
T2_FOM_000000011159	8.1033	2246	0.0000	100.0000	2246	89	93	0.3808	8	3.60
T2_FOM_000000011160	18.5196	1453	0.0000	99.8624	1451	140	129	0.2969	18	9.59
T2_FOM_000000011161	25.6357	1699	0.0000	100.0000	1699	210	226	0.4122	11	32.28
T2_FOM_000000011162	7.4373	3119	0.0000	100.0000	3119	116	116	0.3273	7	2.90
T2_FOM_000000011163	13.1113	1410	0.0000	97.3050	1372	94	92	0.2521	12	8.53
T2_FOM_000000011164	9.8929	1354	0.0000	100.0000	1354	71	63	0.2534	10	3.01
T2_FOM_000000011165	7.2957	2658	0.0000	99.2852	2639	97	97	0.3642	7	2.84
T2_FOM_000000011166	25.2359	1255	0.0000	100.0000	1255	167	151	0.3179	21	14.91
T2_FOM_000000011167	8.7046	1090	0.0000	100.0000	1090	46	49	0.3257	8	3.45
T2_FOM_000000011168	12.1278	1064	0.0000	99.8120	1062	61	68	0.3341	8	11.48
T2_FOM_000000011169	10.7238	2118	0.0000	96.7894	2050	111	116	0.3730	10	5.63
T2_FOM_000000011170	8.6130	7044	0.0000	99.9716	7042	304	303	0.3550	8	3.31
T2_FOM_000000011171	7.6799	2487	0.0000	99.8392	2483	94	97	0.2653	8	2.51
T2_FOM_000000011172	8.3513	2454	0.0000	100.0000	2454	108	97	0.3374	8	3.56
T2_FOM_000000011173	8.0679	2269	0.0000	98.5897	2237	88	95	0.3060	8	3.26
T2_FOM_000000011174	7.6147	1679	0.0000	100.0000	1679	69	59	0.3633	8	3.06
T2_FOM_000000011175	8.2937	2458	0.0000	100.0000	2458	101	103	0.2772	8	2.60
T2_FOM_000000011176	12.1409	2995	0.0000	99.9666	2994	174	190	0.3152	12	4.89
T2_FOM_000000011177	8.9801	2160	0.0000	100.0000	2160	98	96	0.3153	9	2.69
T2_FOM_000000011178	8.0170	1646	0.0000	100.0000	1646	67	65	0.2490	7	4.00
T2_FOM_000000011179	7.5753	1135	0.0000	100.0000	1135	47	39	0.2891	7	3.97
T2_FOM_000000011180	9.4132	1411	0.0000	100.0000	1411	66	67	0.3953	9	4.66
T2_FOM_000000011181	14.5855	1976	0.0000	100.0000	1976	141	147	0.4016	14	5.27
T2_FOM_000000011182	9.9690	1872	0.0000	100.0000	1872	93	94	0.3260	7	8.91
T2_FOM_000000011183	5.7276	1149	0.0000	100.0000	1149	32	34	0.3806	6	2.67
T2_FOM_000000011184	6.6953	3239	0.0000	100.0000	3239	110	107	0.3508	7	2.34
T2_FOM_000000011185	12.8443	2421	0.0000	99.9174	2419	163	148	0.2497	11	6.74
T2_FOM_000000011186	9.9208	1036	0.0000	99.9035	1035	50	53	0.2500	10	4.51
T2_FOM_000000011187	8.6592	2864	0.0000	99.6159	2853	127	121	0.3244	9	3.03
T2_FOM_000000011188	7.4808	1069	0.0000	100.0000	1069	41	39	0.3445	8	2.80
T2_FOM_000000011189	6.8498	1005	0.0000	99.4030	999	33	36	0.4564	6	3.29
T2_FOM_000000011190	10.3583	1496	0.0000	100.0000	1496	79	76	0.2927	9	4.66
T2_FOM_000000011191	8.4703	5537	0.0000	100.0000	5537	235	234	0.3438	8	3.24
T2_FOM_000000011192	7.5794	3942	0.0000	100.0000	3942	148	151	0.3696	7	2.94
T2_FOM_000000011193	28.9686	1656	0.0000	100.0000	1656	215	268	0.4147	10	39.66
T2_FOM_000000011194	8.4982	5801	0.0000	100.0000	5801	248	245	0.3133	8	3.26
T2_FOM_000000011195	6.1461	1280	0.0000	100.0000	1280	39	40	0.3539	6	2.51
T2_FOM_000000011196	10.8337	3247	0.0000	99.7844	3240	182	170	0.3569	10	5.00
T2_FOM_000000011197	15.0228	1318	0.0000	100.0000	1318	134	64	0.3576	8	23.26
T2_FOM_000000011198	8.1608	4545	0.0000	100.0000	4545	185	186	0.3353	8	3.26
T2_FOM_000000011199	13.8635	3664	0.0000	99.6452	3651	248	259	0.3348	12	6.51
T2_FOM_000000011200	8.0420	4312	0.0000	100.0000	4312	172	175	0.3569	8	2.44
T2_FOM_000000011201	7.1625	2289	0.0000	99.1263	2269	84	80	0.3537	7	2.67
T2_FOM_000000011202	9.5762	3164	0.0000	99.5575	3150	153	150	0.2999	9	3.64
T2_FOM_000000011203	12.8753	1483	0.0000	100.0000	1483	96	95	0.3505	10	11.59
T2_FOM_000000011204	8.9991	5288	0.0000	100.0000	5288	243	233	0.3782	8	4.54
T2_FOM_000000011205	8.2230	2323	0.0000	99.9570	2322	93	98	0.2821	8	3.03
T2_FOM_000000011206	7.1271	1810	0.0000	98.7845	1788	63	66	0.3625	6	2.97
T2_FOM_000000011207	7.1902	4433	0.0000	99.9549	4431	156	163	0.2830	7	2.80
T2_FOM_000000011208	8.6102	1452	0.0000	99.2424	1441	59	66	0.3324	8	4.29
T2_FOM_000000011209	6.7881	1189	0.0000	100.0000	1189	38	43	0.2883	7	2.61
T2_FOM_000000011210	11.7045	1692	0.0000	100.0000	1692	98	100	0.3803	11	6.84
T2_FOM_000000011211	9.5532	1674	0.0000	100.0000	1674	89	71	0.4051	8	7.91
T2_FOM_000000011212	52.9096	1073	0.0000	100.0000	1073	295	271	0.2556	37	45.01
T2_FOM_000000011213	8.8217	4296	0.0000	100.0000	4296	192	187	0.3186	8	4.06
T2_FOM_000000011214	19.0997	2627	0.0000	100.0000	2627	272	230	0.2858	9	28.41
T2_FOM_000000011215	17.0864	1088	0.0000	97.1507	1057	86	100	0.3650	11	19.02
T2_FOM_000000011216	7.1298	2427	0.0000	99.9588	2426	87	86	0.3214	6	3.95
T2_FOM_000000011217	8.3815	3292	0.0000	99.1191	3263	138	138	0.3476	8	4.46
T2_FOM_000000011218	38.1496	1103	0.0000	100.0000	1103	215	206	0.3511	28	29.67
T2_FOM_000000011219	8.3095	2443	0.0000	100.0000	2443	103	100	0.3558	8	3.04
T2_FOM_000000011220	7.2968	1358	0.0000	99.3373	1349	49	50	0.3419	7	3.41
T2_FOM_000000011221	7.7318	4061	0.0000	99.7045	4049	157	157	0.3460	7	2.63
T2_FOM_000000011222	6.4490	2263	0.0000	100.0000	2263	72	74	0.3295	7	2.56
T2_FOM_000000011223	12.7616	2114	0.0000	99.1012	2095	134	136	0.2800	11	5.50
T2_FOM_000000011224	7.7225	1099	0.0000	95.5414	1050	42	43	0.2640	7	3.49
T2_FOM_000000011225	7.2359	1174	0.0000	100.0000	1174	44	41	0.3380	7	3.34
T2_FOM_000000011226	8.2802	8332	0.0000	100.0000	8332	346	344	0.3249	8	2.69
T2_FOM_000000011227	10.8330	2215	0.0000	98.5553	2183	123	117	0.2992	10	8.14
T2_FOM_000000011228	8.3577	9256	0.0000	100.0000	9256	384	390	0.3634	8	3.19
T2_FOM_000000011229	17.6707	2305	0.0000	99.9566	2304	211	194	0.2786	14	12.36
T2_FOM_000000011230	13.2278	3604	0.0000	100.0000	3604	235	242	0.3486	10	13.46
T2_FOM_000000011231	7.6534	3148	0.0000	100.0000	3148	121	120	0.3205	7	3.24
T2_FOM_000000011232	10.1810	1856	0.0000	100.0000	1856	87	102	0.2836	8	6.50
T2_FOM_000000011233	28.3472	1299	0.0000	100.0000	1299	177	191	0.3513	29	7.78
T2_FOM_000000011234	7.3244	1338	0.0000	100.0000	1338	49	49	0.2989	7	2.40
T2_FOM_000000011235	8.5934	2745	0.0000	100.0000	2745	120	116	0.3612	8	3.69
T2_FOM_000000011236	15.7965	1484	0.0000	99.0566	1470	122	114	0.2624	17	5.41
T2_FOM_000000011237	9.3306	3569	0.0000	100.0000	3569	164	169	0.3510	9	3.19
T2_FOM_000000011238	7.6112	3783	0.0000	100.0000	3783	144	144	0.3636	7	2.64
T2_FOM_000000011239	9.8517	1342	0.0000	100.0000	1342	64	69	0.4120	10	4.49
T2_FOM_000000011240	7.8295	3244	0.0000	100.0000	3244	125	129	0.2837	8	3.05
T2_FOM_000000011241	7.4689	1996	0.0000	100.0000	1996	69	80	0.2624	6	5.21
T2_FOM_000000011242	7.5245	6286	0.0000	98.7910	6210	236	237	0.3016	7	2.73
T2_FOM_000000011243	6.3952	1984	0.0000	100.0000	1984	67	60	0.2275	6	2.35
T2_FOM_000000011244	7.1545	1579	0.0000	99.9367	1578	57	56	0.3282	7	3.19
T2_FOM_000000011245	9.1558	1027	0.0000	100.0000	1027	47	47	0.3763	9	3.83
T2_FOM_000000011246	17.0384	4968	0.0000	98.1280	4875	408	439	0.3557	15	10.80
T2_FOM_000000011247	14.0275	1017	0.0000	100.0000	1017	72	70	0.3321	14	5.81
T2_FOM_000000011248	8.0690	2911	0.0000	99.2442	2889	119	116	0.3194	8	2.77
T2_FOM_000000011249	8.2515	5173	0.0000	100.0000	5173	213	214	0.3332	8	2.96
T2_FOM_000000011250	8.7746	1983	0.0000	100.0000	1983	88	86	0.3290	9	2.98
T2_FOM_000000011251	6.9701	1406	0.0000	99.0754	1393	47	51	0.2752	7	3.09
T2_FOM_000000011252	7.0246	4271	0.0000	100.0000	4271	151	149	0.3439	7	2.58
T2_FOM_000000011253	9.6732	1013	0.0000	96.9398	982	53	45	0.3422	9	3.53
T2_FOM_000000011254	6.2618	2651	0.0000	100.0000	2651	85	81	0.3941	6	2.29
T2_FOM_000000011255	11.0250	4672	0.0000	99.9786	4671	262	253	0.3091	8	9.28
T2_FOM_000000011256	10.1817	1629	0.0000	98.8336	1610	76	90	0.3277	9	5.42
T2_FOM_000000011257	8.5826	1689	0.0000	100.0000	1689	72	73	0.4026	8	4.33
T2_FOM_000000011258	7.0273	1210	0.0000	100.0000	1210	45	40	0.2289	7	2.67
T2_FOM_000000011259	7.9543	1006	0.0000	100.0000	1006	40	40	0.2788	8	3.95
T2_FOM_000000011260	27.9488	1055	0.0000	99.9052	1054	164	132	0.3006	26	11.50
T2_FOM_000000011261	12.3048	1821	0.0000	98.8468	1800	117	107	0.3464	13	4.47
T2_FOM_000000011262	7.1223	6094	0.0000	98.7857	6020	220	214	0.3669	7	2.80
T2_FOM_000000011263	8.3925	1847	0.0000	100.0000	1847	81	74	0.3155	9	3.24
T2_FOM_000000011264	17.5441	1395	0.0000	100.0000	1395	127	118	0.3249	17	6.64
T2_FOM_000000011265	8.7961	4536	0.0000	100.0000	4536	199	200	0.3462	9	2.95
T2_FOM_000000011266	7.4362	7472	0.0000	99.3978	7427	283	273	0.3297	7	3.08
T2_FOM_000000011267	8.2940	1432	0.0000	100.0000	1432	64	55	0.3870	8	2.81
T2_FOM_000000011268	15.5663	1026	0.0000	99.7076	1023	81	79	0.3669	13	7.88
T2_FOM_000000011269	10.9639	2852	0.0000	99.6494	2842	146	167	0.2492	10	6.55
T2_FOM_000000011270	7.4015	1188	0.0000	100.0000	1188	44	44	0.3186	7	2.71
T2_FOM_000000011271	7.5703	1955	0.0000	100.0000	1955	76	72	0.3739	7	3.68
T2_FOM_000000011272	7.8253	4115	0.0000	100.0000	4115	160	162	0.3182	8	2.65
T2_FOM_000000011273	28.0930	7713	0.0000	100.0000	7713	1147	1019	0.2755	9	76.19
T2_FOM_000000011274	11.7683	1657	0.0000	99.9396	1656	96	99	0.3021	12	5.18
T2_FOM_000000011275	8.7643	1561	0.0000	100.0000	1561	75	62	0.2413	8	4.05
T2_FOM_000000011276	7.7132	7468	0.0000	100.0000	7468	287	289	0.3278	7	2.74
T2_FOM_000000011277	8.5727	5427	0.0000	99.7236	5412	226	239	0.2955	8	3.87
T2_FOM_000000011278	8.7210	12578	0.0000	99.9523	12572	555	542	0.3140	8	6.33
T2_FOM_000000011279	8.3267	2378	0.0000	99.9579	2377	98	100	0.3493	8	4.38
T2_FOM_000000011280	8.4252	4095	0.0000	100.0000	4095	174	171	0.3501	8	3.24
T2_FOM_000000011281	7.5728	1030	0.0000	100.0000	1030	37	41	0.3097	7	2.90
T2_FOM_000000011282	7.7697	4659	0.0000	98.8195	4604	183	179	0.2752	7	3.36
T2_FOM_000000011283	8.5136	11887	0.0000	99.8822	11873	507	505	0.3201	8	3.39
T2_FOM_000000011284	7.3210	2321	0.0000	100.0000	2321	84	86	0.3842	7	2.92
T2_FOM_000000011285	7.4518	5945	0.0000	100.0000	5945	222	221	0.2295	7	2.85
T2_FOM_000000011286	8.1381	1376	0.0000	100.0000	1376	57	55	0.3558	9	2.62
T2_FOM_000000011287	9.0974	7004	0.0000	100.0000	7004	316	321	0.3329	8	5.16
T2_FOM_000000011288	5.2867	1116	0.0000	100.0000	1116	32	27	0.3568	5	2.37
T2_FOM_000000011289	15.5941	1769	0.0000	100.0000	1769	156	120	0.3938	13	10.92
T2_FOM_000000011290	8.3678	3812	0.0000	100.0000	3812	163	156	0.3693	8	2.92
T2_FOM_000000011291	7.9176	8576	0.0000	100.0000	8576	340	339	0.3425	8	2.68
T2_FOM_000000011292	7.1789	1336	0.0000	100.0000	1336	49	47	0.4970	7	2.81
T2_FOM_000000011293	10.6192	1875	0.0000	100.0000	1875	91	108	0.3277	8	9.94
T2_FOM_000000011294	7.8224	5777	0.0000	99.9827	5776	221	231	0.3997	8	2.99
T2_FOM_000000011295	18.4517	2185	0.0000	99.9542	2184	197	206	0.2450	19	7.78
T2_FOM_000000011296	9.9820	7328	0.0000	100.0000	7328	362	369	0.2965	8	6.95
T2_FOM_000000011297	10.2283	2659	0.0000	99.8872	2656	141	131	0.4016	8	6.06
T2_FOM_000000011298	8.8622	4442	0.0000	99.9775	4441	191	203	0.3513	9	3.44
T2_FOM_000000011299	8.5019	1323	0.0000	99.8488	1321	56	57	0.2646	8	3.09
T2_FOM_000000011300	13.2186	1958	0.0000	100.0000	1958	126	133	0.3932	11	7.58
T2_FOM_000000011301	7.8197	3555	0.0000	100.0000	3555	140	138	0.3379	8	2.56
T2_FOM_000000011302	41.2712	1250	0.0000	99.7600	1247	249	268	0.2810	12	43.29
T2_FOM_000000011303	7.8505	4890	0.0000	98.9366	4838	190	194	0.3516	7	2.89
T2_FOM_000000011304	12.8273	2206	0.0000	100.0000	2206	141	142	0.2919	13	4.38
T2_FOM_000000011305	7.1028	1634	0.0000	96.9400	1584	57	59	0.3096	6	4.37
T2_FOM_000000011306	7.4344	1211	0.0000	100.0000	1211	45	45	0.3454	7	2.89
T2_FOM_000000011307	6.1484	3106	0.0000	99.1629	3080	95	96	0.3482	6	2.79
T2_FOM_000000011308	7.2314	6997	0.0000	100.0000	6997	258	248	0.3281	7	2.82
T2_FOM_000000011309	7.8726	10465	0.0000	100.0000	10465	411	413	0.3114	8	3.00
T2_FOM_000000011310	7.2467	1297	0.0000	100.0000	1297	50	44	0.2428	7	3.44
T2_FOM_000000011311	10.1541	2167	0.0000	99.2155	2150	102	118	0.2906	10	4.60
T2_FOM_000000011312	7.7677	9231	0.0000	100.0000	9231	360	357	0.3278	8	3.10
T2_FOM_000000011313	8.2914	7017	0.0000	99.9430	7013	289	293	0.3501	8	3.01
T2_FOM_000000011314	7.3739	4191	0.0000	100.0000	4191	155	154	0.3281	7	2.57
T2_FOM_000000011315	7.0122	4105	0.0000	99.9756	4104	146	142	0.3146	6	3.16
T2_FOM_000000011316	6.9404	1023	0.0000	95.0147	972	34	37	0.3504	7	3.22
T2_FOM_000000011317	8.6091	5364	0.0000	99.9814	5363	235	227	0.3523	8	3.87
T2_FOM_000000011318	7.2306	5131	0.0000	100.0000	5131	188	183	0.3856	7	2.64
T2_FOM_000000011319	10.9097	1805	0.0000	99.6122	1798	98	99	0.2646	9	6.05
T2_FOM_000000011320	7.8638	1615	0.0000	100.0000	1615	63	64	0.3466	8	3.12
T2_FOM_000000011321	70.4901	1263	0.0000	100.0000	1263	450	441	0.5464	66	22.86
T2_FOM_000000011322	7.4138	8754	0.0000	100.0000	8754	322	327	0.3895	7	2.22
T2_FOM_000000011323	12.7911	14447	0.0000	99.9862	14445	911	937	0.2947	8	26.05
T2_FOM_000000011324	6.8168	1288	0.0000	99.9224	1287	41	47	0.3636	6	3.29
T2_FOM_000000011325	6.4522	1798	0.0000	99.8888	1796	59	57	0.3850	6	2.62
