#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
T3_FOM_000000016317	9.2012	3793	0.0000	100.0000	3793	175	174	0.3169	9	3.15
T3_FOM_000000016318	10.0197	11056	0.0000	100.0000	11056	555	553	0.3489	10	3.82
T3_FOM_000000016319	14.8171	2428	0.0000	99.7941	2423	177	183	0.3470	14	4.41
T3_FOM_000000016320	13.4693	1611	0.0000	100.0000	1611	111	106	0.3600	14	4.93
T3_FOM_000000016321	9.9706	10019	0.0000	99.9800	10017	504	496	0.3378	10	3.62
T3_FOM_000000016322	12.0241	3075	0.0000	99.9675	3074	179	191	0.3645	11	5.23
T3_FOM_000000016323	10.5104	2588	0.0000	100.0000	2588	137	135	0.3674	10	3.97
T3_FOM_000000016324	74.8178	1630	0.0000	100.0000	1630	614	607	0.4297	77	17.88
T3_FOM_000000016325	6.6021	1136	0.0000	100.0000	1136	36	39	0.2517	6	2.42
T3_FOM_000000016326	5.1293	2514	0.0000	100.0000	2514	63	66	0.3389	5	2.11
T3_FOM_000000016327	9.1761	4054	0.0000	100.0000	4054	188	184	0.3651	9	3.21
T3_FOM_000000016328	140.9153	1299	0.0000	100.0000	1299	935	896	0.4259	52	151.20
T3_FOM_000000016329	8.3174	5781	0.0000	100.0000	5781	241	240	0.3284	8	2.95
T3_FOM_000000016330	9.0230	11303	0.0000	100.0000	11303	509	511	0.3301	9	3.00
T3_FOM_000000016331	10.2984	9573	0.0000	100.0000	9573	492	494	0.3728	10	3.21
T3_FOM_000000016332	8.3946	2311	0.0000	99.5673	2301	98	96	0.3504	8	4.04
T3_FOM_000000016333	8.2913	1109	0.0000	100.0000	1109	42	50	0.3349	8	2.61
T3_FOM_000000016334	11.0858	1958	0.0000	100.0000	1958	99	118	0.2657	10	5.19
T3_FOM_000000016335	9.0751	2796	0.0000	97.0672	2714	129	125	0.3517	9	3.31
T3_FOM_000000016336	10.8904	1761	0.0000	100.0000	1761	93	99	0.3218	12	4.17
T3_FOM_000000016337	6.8500	2146	0.0000	98.9282	2123	70	77	0.3702	7	2.79
T3_FOM_000000016338	8.2942	7536	0.0000	99.9204	7530	313	312	0.3273	8	3.12
T3_FOM_000000016339	11.0246	2032	0.0000	99.9016	2030	111	113	0.3738	10	5.32
T3_FOM_000000016340	7.4264	2005	0.0000	100.0000	2005	73	76	0.3481	7	2.42
T3_FOM_000000016341	9.6340	4098	0.0000	100.0000	4098	205	190	0.4442	9	3.08
T3_FOM_000000016342	14.3420	4243	0.0000	100.0000	4243	313	296	0.3668	10	14.31
T3_FOM_000000016343	33.6858	1028	0.0000	100.0000	1028	154	198	0.2668	9	74.76
T3_FOM_000000016344	7.4143	1576	0.0000	100.0000	1576	55	62	0.3510	7	2.77
T3_FOM_000000016345	7.6620	4813	0.0000	100.0000	4813	187	182	0.3262	8	2.84
T3_FOM_000000016346	7.1113	2039	0.0000	100.0000	2039	73	72	0.2651	7	2.88
T3_FOM_000000016347	8.4714	1050	0.0000	100.0000	1050	45	44	0.2979	9	3.81
T3_FOM_000000016348	851.3986	1011	0.0000	100.0000	1011	4437	4172	0.4635	796	481.74
T3_FOM_000000016349	7.3361	3038	0.0000	100.0000	3038	111	112	0.3339	7	3.09
T3_FOM_000000016350	12.1165	2619	0.0000	100.0000	2619	164	153	0.3397	12	6.34
T3_FOM_000000016351	8.5182	2524	0.0000	100.0000	2524	109	106	0.3481	9	3.23
T3_FOM_000000016352	9.4209	1946	0.0000	100.0000	1946	90	93	0.2579	8	4.63
T3_FOM_000000016353	8.8251	6491	0.0000	100.0000	6491	290	283	0.3284	9	2.88
T3_FOM_000000016354	18.9467	1182	0.0000	99.8308	1180	120	104	0.2706	17	10.28
T3_FOM_000000016355	9.5719	1294	0.0000	100.0000	1294	62	62	0.3723	10	3.49
T3_FOM_000000016356	12.1108	1561	0.0000	98.9750	1545	95	94	0.3735	12	4.63
T3_FOM_000000016357	8.7997	1578	0.0000	100.0000	1578	68	71	0.2597	9	3.29
T3_FOM_000000016358	5.3150	1257	0.0000	100.0000	1257	35	32	0.3528	6	2.17
T3_FOM_000000016359	9.4848	3457	0.0000	100.0000	3457	162	166	0.3084	9	3.44
T3_FOM_000000016360	8.0993	1531	0.0000	100.0000	1531	63	61	0.2673	9	3.23
T3_FOM_000000016361	5.8858	1664	0.0000	100.0000	1664	47	51	0.3670	6	2.63
T3_FOM_000000016362	12.7898	1061	0.0000	100.0000	1061	68	68	0.3855	12	5.35
T3_FOM_000000016363	7.6511	1347	0.0000	100.0000	1347	54	49	0.3500	8	4.16
T3_FOM_000000016364	9.7968	4858	0.0000	100.0000	4858	242	234	0.3804	10	3.50
T3_FOM_000000016365	8.4204	2398	0.0000	100.0000	2398	102	100	0.3352	9	3.43
T3_FOM_000000016366	9.8916	4448	0.0000	100.0000	4448	224	216	0.3386	10	3.80
T3_FOM_000000016367	4.7097	1757	0.0000	100.0000	1757	45	38	0.3943	5	1.64
T3_FOM_000000016368	30.4388	1233	0.0000	97.2425	1199	184	191	0.3249	21	25.93
T3_FOM_000000016369	52.0731	1245	0.0000	100.0000	1245	334	315	0.3976	61	35.37
T3_FOM_000000016370	8.3595	1171	0.0000	99.9146	1170	50	48	0.3391	7	3.35
T3_FOM_000000016371	11.6847	10589	0.0000	99.9906	10588	621	615	0.3292	10	9.15
T3_FOM_000000016372	8.2786	4637	0.0000	100.0000	4637	190	194	0.3183	8	3.13
T3_FOM_000000016373	11.5978	1964	0.0000	99.1344	1947	116	112	0.3344	11	6.13
T3_FOM_000000016374	10.2405	11449	0.0000	100.0000	11449	586	587	0.3616	10	3.75
T3_FOM_000000016375	8.9896	5672	0.0000	99.8590	5664	262	248	0.3061	8	3.55
T3_FOM_000000016376	18.3465	2208	0.0000	99.0036	2186	204	202	0.3220	20	7.41
T3_FOM_000000016377	9.5105	2572	0.0000	100.0000	2572	124	121	0.4020	9	2.79
T3_FOM_000000016378	7.7594	3209	0.0000	100.0000	3209	123	126	0.3550	8	2.51
T3_FOM_000000016379	6.3712	1883	0.0000	100.0000	1883	60	60	0.3825	6	2.48
T3_FOM_000000016380	21.6113	2457	0.0000	100.0000	2457	260	271	0.3943	8	39.89
T3_FOM_000000016381	11.5055	3199	0.0000	99.9062	3196	192	176	0.3067	10	6.32
T3_FOM_000000016382	9.2118	3300	0.0000	99.9697	3299	151	153	0.3147	9	2.98
T3_FOM_000000016383	15.9610	3897	0.0000	100.0000	3897	310	312	0.3770	14	7.37
T3_FOM_000000016384	7.7591	2449	0.0000	100.0000	2449	100	90	0.3068	7	3.32
T3_FOM_000000016385	8.4808	1697	0.0000	100.0000	1697	71	73	0.2891	7	4.55
T3_FOM_000000016386	18.0006	1789	0.0000	99.9441	1788	159	163	0.4104	17	6.59
T3_FOM_000000016387	13.1895	2359	0.0000	100.0000	2359	155	156	0.3399	10	9.40
T3_FOM_000000016388	16.1654	5241	0.0000	99.9237	5237	422	426	0.3822	11	18.02
T3_FOM_000000016389	14.7965	4068	0.0000	98.8692	4022	314	288	0.3140	10	16.44
T3_FOM_000000016390	11.2222	6899	0.0000	99.9275	6894	390	384	0.2894	10	6.15
T3_FOM_000000016391	9.7633	8753	0.0000	99.9772	8751	426	429	0.3318	9	4.24
T3_FOM_000000016392	10.0792	4673	0.0000	100.0000	4673	226	245	0.3893	10	3.57
T3_FOM_000000016393	11.5961	4363	0.0000	100.0000	4363	254	252	0.3345	11	4.33
T3_FOM_000000016394	8.7325	1099	0.0000	100.0000	1099	47	49	0.3586	9	3.81
T3_FOM_000000016395	9.7807	3374	0.0000	100.0000	3374	166	164	0.3702	9	4.22
T3_FOM_000000016396	17.1833	6657	0.0000	100.0000	6657	585	559	0.4122	11	26.81
T3_FOM_000000016397	10.6503	3660	0.0000	99.9454	3658	197	193	0.3692	10	4.04
T3_FOM_000000016398	9.9404	3996	0.0000	100.0000	3996	193	205	0.3287	9	5.21
T3_FOM_000000016399	12.4650	2703	0.0000	100.0000	2703	169	168	0.2377	8	9.36
T3_FOM_000000016400	14.2491	3199	0.0000	100.0000	3199	229	227	0.3834	9	13.79
T3_FOM_000000016401	10.1077	5655	0.0000	99.9293	5651	284	288	0.2967	10	3.92
T3_FOM_000000016402	42.5451	1831	0.0000	100.0000	1831	385	392	0.3179	40	14.05
T3_FOM_000000016403	9.4046	14899	0.0000	99.9933	14898	692	709	0.3158	9	3.51
T3_FOM_000000016404	7.7618	1314	0.0000	98.4018	1293	50	52	0.3327	7	3.61
T3_FOM_000000016405	9.6793	5092	0.0000	99.7643	5080	246	247	0.3453	10	3.50
T3_FOM_000000016406	9.2230	2188	0.0000	99.8629	2185	97	105	0.3372	9	4.02
T3_FOM_000000016407	8.6804	2350	0.0000	100.0000	2350	105	99	0.4002	8	3.29
T3_FOM_000000016408	11.7918	2171	0.0000	100.0000	2171	125	131	0.3796	12	3.78
T3_FOM_000000016409	11.0747	1164	0.0000	100.0000	1164	62	67	0.2857	12	4.10
T3_FOM_000000016410	9.5286	61325	0.0000	100.0000	61325	2922	2922	0.3369	9	3.39
T3_FOM_000000016411	9.2693	1478	0.0000	100.0000	1478	68	69	0.3799	9	3.27
T3_FOM_000000016412	18.7361	1042	0.0000	100.0000	1042	99	96	0.3795	19	9.47
T3_FOM_000000016413	10.0964	7832	0.0000	99.9872	7831	401	390	0.3072	10	4.21
T3_FOM_000000016414	13.2692	1092	0.0000	100.0000	1092	69	76	0.2668	13	5.89
T3_FOM_000000016415	8.1607	2340	0.0000	99.5726	2330	92	99	0.3235	8	2.50
T3_FOM_000000016416	8.1633	4250	0.0000	100.0000	4250	173	174	0.3148	8	2.84
T3_FOM_000000016417	9.7952	7850	0.0000	99.5796	7817	384	385	0.3839	10	3.43
T3_FOM_000000016418	9.6129	4035	0.0000	99.9009	4031	196	192	0.3637	9	3.48
T3_FOM_000000016419	11.7411	2986	0.0000	98.0576	2928	175	176	0.3786	10	7.62
T3_FOM_000000016420	5.0913	1139	0.0000	100.0000	1139	29	29	0.3255	5	1.86
T3_FOM_000000016421	24.8066	1582	0.0000	98.1669	1553	202	191	0.4490	10	34.52
T3_FOM_000000016422	11.4885	1130	0.0000	99.7345	1127	61	69	0.3249	10	5.44
T3_FOM_000000016423	9.1534	3638	0.0000	100.0000	3638	165	168	0.2692	9	3.82
T3_FOM_000000016424	13.0317	1010	0.0000	100.0000	1010	61	71	0.3312	13	7.77
T3_FOM_000000016425	16.9227	1294	0.0000	100.0000	1294	101	118	0.3176	10	17.18
T3_FOM_000000016426	12.9482	1003	0.0000	100.0000	1003	72	58	0.4017	10	8.79
T3_FOM_000000016427	20.1889	1191	0.0000	100.0000	1191	121	120	0.2652	17	11.37
T3_FOM_000000016428	27.8896	1503	0.0000	100.0000	1503	218	201	0.3088	17	25.64
T3_FOM_000000016429	29.8416	1408	0.0000	99.7159	1404	210	211	0.3885	31	9.48
T3_FOM_000000016430	6.9891	1473	0.0000	98.3707	1449	49	54	0.2751	7	2.65
T3_FOM_000000016431	8.2985	1615	0.0000	99.8142	1612	66	68	0.3655	8	3.70
T3_FOM_000000016432	10.0136	10150	0.0000	100.0000	10150	509	508	0.3554	10	3.11
T3_FOM_000000016433	11.5231	3175	0.0000	98.6142	3131	181	185	0.3795	11	3.59
T3_FOM_000000016434	11.4475	1153	0.0000	100.0000	1153	79	53	0.4155	7	14.31
T3_FOM_000000016435	7.3139	3511	0.0000	100.0000	3511	133	124	0.2923	7	2.97
T3_FOM_000000016436	7.8064	2613	0.0000	99.6938	2605	98	106	0.2297	7	3.37
T3_FOM_000000016437	10.2549	8279	0.0000	100.0000	8279	424	425	0.3303	10	3.76
T3_FOM_000000016438	8.5021	1211	0.0000	99.7523	1208	45	58	0.3065	8	4.03
T3_FOM_000000016439	8.9473	1006	0.0000	99.8012	1004	50	40	0.2611	9	2.70
T3_FOM_000000016440	9.7113	1905	0.0000	99.8950	1903	89	96	0.3616	9	4.10
T3_FOM_000000016441	10.8046	2129	0.0000	99.9061	2127	114	116	0.2691	10	4.12
T3_FOM_000000016442	9.5574	7268	0.0000	99.9862	7267	350	345	0.3446	9	3.61
T3_FOM_000000016443	11.4430	4989	0.0000	100.0000	4989	296	275	0.2758	10	7.96
T3_FOM_000000016444	23.0811	1590	0.0000	99.9371	1589	182	185	0.3604	20	14.65
T3_FOM_000000016445	12.4509	1903	0.0000	99.9475	1902	121	116	0.3806	12	4.82
T3_FOM_000000016446	8.2996	4699	0.0000	99.7233	4686	196	194	0.3639	8	3.17
T3_FOM_000000016447	11.0483	1946	0.0000	100.0000	1946	108	107	0.4010	11	4.10
T3_FOM_000000016448	9.3493	2150	0.0000	98.6047	2120	99	102	0.3455	9	4.04
T3_FOM_000000016449	5.9322	1652	0.0000	98.6077	1629	50	48	0.3514	6	2.56
T3_FOM_000000016450	8.4507	2057	0.0000	98.4443	2025	86	88	0.3517	8	3.55
T3_FOM_000000016451	42.8069	1269	0.0000	100.0000	1269	276	267	0.3637	27	30.16
T3_FOM_000000016452	8.3086	1685	0.0000	99.2878	1673	67	73	0.3689	7	3.30
T3_FOM_000000016453	13.1769	1046	0.0000	99.2352	1038	72	66	0.3117	15	6.96
T3_FOM_000000016454	11.4453	6823	0.0000	99.9267	6818	395	387	0.3253	10	5.58
T3_FOM_000000016455	13.1180	1288	0.0000	100.0000	1288	89	80	0.3612	14	4.79
T3_FOM_000000016456	181.1838	1333	0.0000	100.0000	1333	1238	1177	0.4023	165	170.10
T3_FOM_000000016457	9.0136	6179	0.0000	99.9514	6176	275	282	0.3389	9	3.22
T3_FOM_000000016458	11.5890	1258	0.0000	99.6820	1254	74	72	0.3111	12	5.15
T3_FOM_000000016459	8.6778	1890	0.0000	100.0000	1890	83	81	0.2273	8	3.97
T3_FOM_000000016460	8.4846	2204	0.0000	100.0000	2204	95	92	0.2867	9	2.75
T3_FOM_000000016461	9.8301	5656	0.0000	99.3281	5618	268	288	0.3257	9	4.45
T3_FOM_000000016462	13.6814	1403	0.0000	100.0000	1403	93	99	0.3538	12	8.23
T3_FOM_000000016463	14.1169	5542	0.0000	100.0000	5542	396	386	0.3553	10	12.77
T3_FOM_000000016464	12.9429	6132	0.0000	99.9511	6129	397	398	0.3431	13	5.05
T3_FOM_000000016465	9.5730	1075	0.0000	100.0000	1075	48	55	0.3183	9	4.67
T3_FOM_000000016466	11.1504	2553	0.0000	96.8664	2473	137	148	0.4141	11	4.25
T3_FOM_000000016467	15.2910	4801	0.0000	99.7084	4787	365	369	0.2960	12	10.72
T3_FOM_000000016468	9.1162	4847	0.0000	99.4842	4822	224	218	0.3122	9	3.91
T3_FOM_000000016469	9.0785	5298	0.0000	100.0000	5298	243	238	0.3035	9	3.31
T3_FOM_000000016470	13.1160	1517	0.0000	100.0000	1517	101	98	0.3732	12	7.57
T3_FOM_000000016471	10.9200	1088	0.0000	100.0000	1088	56	63	0.3259	11	5.50
T3_FOM_000000016472	9.9681	8758	0.0000	99.8401	8744	439	434	0.3820	10	3.41
T3_FOM_000000016473	10.0364	28544	0.0000	99.9404	28527	1429	1436	0.3322	10	3.65
T3_FOM_000000016474	9.0088	6626	0.0000	100.0000	6626	299	298	0.3165	9	3.28
T3_FOM_000000016475	17.2190	6362	0.0000	99.8114	6350	547	549	0.3478	17	5.92
T3_FOM_000000016476	9.1984	2782	0.0000	100.0000	2782	130	126	0.3465	9	3.43
T3_FOM_000000016477	7.3481	1103	0.0000	95.7389	1056	35	46	0.2148	7	3.97
T3_FOM_000000016478	11.4695	1182	0.0000	99.8308	1180	66	70	0.3879	9	7.78
T3_FOM_000000016479	8.9732	2429	0.0000	100.0000	2429	105	113	0.3632	8	3.98
T3_FOM_000000016480	19.3832	1790	0.0000	100.0000	1790	165	182	0.3980	14	16.12
T3_FOM_000000016481	10.1972	2480	0.0000	100.0000	2480	125	128	0.3414	10	4.50
T3_FOM_000000016482	6.5822	1532	0.0000	99.8042	1529	51	50	0.3681	7	2.74
T3_FOM_000000016483	11.0650	1769	0.0000	98.3041	1739	92	104	0.2868	10	5.13
T3_FOM_000000016484	20.7628	1484	0.0000	99.7305	1480	155	153	0.3404	20	8.66
T3_FOM_000000016485	52.2230	1498	0.0000	100.0000	1498	362	421	0.4314	38	44.79
T3_FOM_000000016486	11.9520	7271	0.0000	100.0000	7271	437	433	0.3223	11	5.10
T3_FOM_000000016487	20.8447	11101	0.0000	99.9009	11090	1080	1236	0.4011	9	68.90
T3_FOM_000000016488	9.6479	3388	0.0000	100.0000	3388	167	160	0.2960	10	2.98
T3_FOM_000000016489	10.2024	12764	0.0000	100.0000	12764	653	649	0.3537	10	3.90
T3_FOM_000000016490	10.0990	1485	0.0000	100.0000	1485	70	80	0.3505	9	4.69
T3_FOM_000000016491	9.1047	8150	0.0000	100.0000	8150	370	372	0.2873	9	3.59
T3_FOM_000000016492	15.2140	1542	0.0000	98.8975	1525	116	119	0.3940	7	18.24
T3_FOM_000000016493	8.8313	3046	0.0000	100.0000	3046	138	131	0.2357	8	4.29
T3_FOM_000000016494	9.1687	2158	0.0000	96.6636	2086	100	98	0.3293	9	3.94
T3_FOM_000000016495	9.7746	4020	0.0000	99.9751	4019	201	192	0.3522	9	3.92
T3_FOM_000000016496	10.1816	1768	0.0000	100.0000	1768	91	89	0.3345	11	3.31
T3_FOM_000000016497	12.8738	1038	0.0000	100.0000	1038	63	71	0.3331	11	7.15
T3_FOM_000000016498	27.6087	1058	0.0000	99.7164	1055	131	162	0.2999	30	10.24
T3_FOM_000000016499	9.9798	1733	0.0000	100.0000	1733	86	87	0.3565	11	3.38
T3_FOM_000000016500	9.0446	1189	0.0000	99.1590	1179	59	47	0.3996	9	4.81
T3_FOM_000000016501	7.3148	3621	0.0000	100.0000	3621	131	134	0.2580	7	3.35
T3_FOM_000000016502	58.4747	1740	0.0000	100.0000	1740	531	487	0.4568	10	101.05
T3_FOM_000000016503	69.7568	5402	0.0000	100.0000	5402	2387	1385	0.2953	12	363.71
T3_FOM_000000016504	8.1920	2771	0.0000	100.0000	2771	113	114	0.2679	8	3.43
T3_FOM_000000016505	8.9391	10213	0.0000	100.0000	10213	461	452	0.2660	9	3.24
T3_FOM_000000016506	9.1850	7861	0.0000	100.0000	7861	354	368	0.3536	8	4.51
T3_FOM_000000016507	8.9701	5851	0.0000	100.0000	5851	261	264	0.2984	9	3.62
T3_FOM_000000016508	5.2516	1447	0.0000	99.3089	1437	39	37	0.3446	5	2.29
T3_FOM_000000016509	15.0717	1464	0.0000	100.0000	1464	118	103	0.4256	12	10.83
T3_FOM_000000016510	14.1045	1005	0.0000	99.9005	1004	71	71	0.3732	13	8.11
T3_FOM_000000016511	49.4067	1013	0.0000	100.0000	1013	251	250	0.2613	46	32.49
T3_FOM_000000016512	9.5033	5458	0.0000	100.0000	5458	256	263	0.2789	9	4.87
T3_FOM_000000016513	8.0109	1198	0.0000	95.4925	1144	44	52	0.3495	8	3.60
T3_FOM_000000016514	9.4762	3723	0.0000	100.0000	3723	183	170	0.3817	9	3.55
T3_FOM_000000016515	10.9016	1026	0.0000	100.0000	1026	52	60	0.3475	11	3.87
T3_FOM_000000016516	9.3796	2047	0.0000	98.5344	2017	93	99	0.3520	9	3.09
T3_FOM_000000016517	11.6626	2048	0.0000	100.0000	2048	122	117	0.3321	12	5.72
T3_FOM_000000016518	10.5881	1209	0.0000	99.8346	1207	63	65	0.3121	11	5.10
T3_FOM_000000016519	8.2863	1062	0.0000	100.0000	1062	46	42	0.2257	8	2.83
T3_FOM_000000016520	10.9738	3096	0.0000	100.0000	3096	168	172	0.3524	11	4.54
T3_FOM_000000016521	10.5477	2443	0.0000	99.4269	2429	130	128	0.2890	9	6.75
T3_FOM_000000016522	9.5442	4577	0.0000	100.0000	4577	218	219	0.2931	9	3.49
T3_FOM_000000016523	8.8415	1470	0.0000	100.0000	1470	67	63	0.3008	9	2.86
T3_FOM_000000016524	7.6639	2621	0.0000	100.0000	2621	104	97	0.3301	8	2.75
T3_FOM_000000016525	7.9837	2204	0.0000	100.0000	2204	88	88	0.3121	8	3.04
T3_FOM_000000016526	5.9794	1405	0.0000	100.0000	1405	41	43	0.3498	6	2.35
T3_FOM_000000016527	8.9233	1604	0.0000	100.0000	1604	72	71	0.3621	9	4.30
T3_FOM_000000016528	50.8692	1070	0.0000	100.0000	1070	289	258	0.3845	43	26.41
T3_FOM_000000016529	11.1051	7489	0.0000	100.0000	7489	412	420	0.3463	10	7.83
T3_FOM_000000016530	6.9391	1528	0.0000	96.5969	1476	53	53	0.2981	7	3.55
T3_FOM_000000016531	9.7870	10749	0.0000	100.0000	10749	522	530	0.3245	10	3.59
T3_FOM_000000016532	11.9220	1602	0.0000	100.0000	1602	96	95	0.3464	10	7.12
T3_FOM_000000016533	9.2686	13576	0.0000	100.0000	13576	641	618	0.3224	9	4.28
T3_FOM_000000016534	10.1873	5328	0.0000	100.0000	5328	269	274	0.3468	9	4.84
T3_FOM_000000016535	9.3606	1453	0.0000	100.0000	1453	66	70	0.3734	9	3.34
T3_FOM_000000016536	15.9428	1329	0.0000	98.7208	1312	111	101	0.3419	10	15.14
T3_FOM_000000016537	8.1684	4750	0.0000	99.7895	4740	193	195	0.2513	8	3.37
T3_FOM_000000016538	10.7204	7825	0.0000	100.0000	7825	417	422	0.3446	11	3.49
T3_FOM_000000016539	7.4305	1129	0.0000	100.0000	1129	44	40	0.3757	7	2.98
T3_FOM_000000016540	6.5944	1001	0.0000	96.4036	965	33	33	0.2477	7	2.66
T3_FOM_000000016541	9.5891	12076	0.0000	99.9917	12075	577	581	0.3605	9	3.68
T3_FOM_000000016542	18.1568	2602	0.0000	100.0000	2602	251	222	0.3244	16	8.75
T3_FOM_000000016543	9.6451	17474	0.0000	99.3877	17367	839	847	0.3278	10	3.55
T3_FOM_000000016544	8.2129	1315	0.0000	100.0000	1315	54	54	0.3083	8	3.25
T3_FOM_000000016545	7.4666	1378	0.0000	100.0000	1378	53	50	0.3418	7	2.84
T3_FOM_000000016546	20.5700	1114	0.0000	100.0000	1114	110	120	0.2833	20	12.34
T3_FOM_000000016547	9.3282	5671	0.0000	100.0000	5671	262	267	0.3816	9	3.48
T3_FOM_000000016548	9.5530	2743	0.0000	100.0000	2743	131	131	0.3151	9	3.14
T3_FOM_000000016549	12.8771	5239	0.0000	100.0000	5239	346	328	0.3360	12	4.63
T3_FOM_000000016550	9.5893	11294	0.0000	100.0000	11294	542	541	0.3569	10	3.25
T3_FOM_000000016551	9.8283	2504	0.0000	100.0000	2504	123	123	0.3724	10	3.35
T3_FOM_000000016552	8.8471	1943	0.0000	99.8456	1940	87	85	0.2937	8	3.95
T3_FOM_000000016553	9.9334	1728	0.0000	99.7685	1724	97	75	0.3263	9	5.36
T3_FOM_000000016554	8.4972	6295	0.0000	100.0000	6295	267	268	0.3140	8	3.29
T3_FOM_000000016555	7.9082	1568	0.0000	100.0000	1568	63	61	0.2256	8	3.91
T3_FOM_000000016556	61.9775	1200	0.0000	99.7500	1197	367	376	0.4127	48	39.08
T3_FOM_000000016557	11.3100	4455	0.0000	99.5062	4433	245	259	0.3454	11	3.40
T3_FOM_000000016558	8.6496	9827	0.0000	100.0000	9827	425	425	0.3076	9	2.61
T3_FOM_000000016559	9.3089	1418	0.0000	100.0000	1418	67	65	0.3767	9	3.61
T3_FOM_000000016560	9.5057	2798	0.0000	100.0000	2798	134	132	0.3473	9	4.02
T3_FOM_000000016561	8.6064	2533	0.0000	97.6707	2474	114	104	0.3764	9	2.92
T3_FOM_000000016562	9.2730	3450	0.0000	100.0000	3450	164	156	0.3617	10	3.57
T3_FOM_000000016563	12.2369	5155	0.0000	99.7090	5140	306	324	0.3242	9	9.28
T3_FOM_000000016564	8.7406	2093	0.0000	99.2833	2078	93	90	0.3706	9	3.74
T3_FOM_000000016565	16.5266	1728	0.0000	99.3634	1717	118	168	0.3152	11	17.13
T3_FOM_000000016566	7.2657	1336	0.0000	100.0000	1336	46	51	0.3397	7	3.19
T3_FOM_000000016567	8.0226	2791	0.0000	100.0000	2791	111	113	0.3015	8	3.16
T3_FOM_000000016568	9.6062	1313	0.0000	100.0000	1313	64	62	0.3164	9	4.50
T3_FOM_000000016569	26.2273	4052	0.0000	99.9506	4050	537	525	0.3264	12	41.39
T3_FOM_000000016570	10.0421	3447	0.0000	100.0000	3447	170	177	0.3404	9	6.06
T3_FOM_000000016571	10.4203	4827	0.0000	100.0000	4827	250	253	0.3193	10	4.54
T3_FOM_000000016572	10.1742	4587	0.0000	100.0000	4587	236	231	0.3542	9	6.14
T3_FOM_000000016573	6.7123	1352	0.0000	99.9260	1351	44	47	0.3408	6	3.43
T3_FOM_000000016574	8.6012	3556	0.0000	100.0000	3556	154	152	0.3423	9	2.84
T3_FOM_000000016575	8.8686	24801	0.0000	99.9919	24799	1098	1102	0.3540	9	3.46
T3_FOM_000000016576	7.7037	1674	0.0000	99.8208	1671	66	63	0.2715	8	2.93
T3_FOM_000000016577	8.5398	1206	0.0000	99.7512	1203	51	52	0.5079	8	4.03
T3_FOM_000000016578	16.8335	5478	0.0000	100.0000	5478	457	465	0.3752	10	25.70
T3_FOM_000000016579	10.6475	3118	0.0000	99.8076	3112	166	166	0.3382	11	3.69
T3_FOM_000000016580	7.9450	1146	0.0000	100.0000	1146	46	45	0.3409	8	3.34
T3_FOM_000000016581	8.2828	1485	0.0000	100.0000	1485	62	61	0.2933	8	2.86
T3_FOM_000000016582	20.7066	3964	0.0000	98.7134	3913	418	403	0.2930	21	10.80
T3_FOM_000000016583	9.3974	8693	0.0000	99.8390	8679	410	407	0.3528	9	3.22
T3_FOM_000000016584	7.9641	5147	0.0000	100.0000	5147	206	204	0.3238	8	2.83
T3_FOM_000000016585	7.7323	1539	0.0000	100.0000	1539	60	59	0.3430	8	3.38
T3_FOM_000000016586	12.1246	2006	0.0000	98.6042	1978	121	122	0.2762	12	5.00
T3_FOM_000000016587	10.4628	1117	0.0000	100.0000	1117	56	61	0.3068	8	6.37
T3_FOM_000000016588	10.6606	1105	0.0000	96.9231	1071	53	65	0.3939	12	4.26
T3_FOM_000000016589	23.3638	1289	0.0000	99.5345	1283	158	143	0.3061	20	13.72
T3_FOM_000000016590	9.2837	5826	0.0000	99.3649	5789	270	271	0.3292	9	3.62
T3_FOM_000000016591	10.1132	1175	0.0000	98.9787	1163	67	52	0.4129	10	4.76
T3_FOM_000000016592	13.4560	4748	0.0000	100.0000	4748	322	317	0.3810	11	8.99
T3_FOM_000000016593	9.0970	5989	0.0000	100.0000	5989	270	275	0.3243	9	3.15
T3_FOM_000000016594	10.0618	1682	0.0000	100.0000	1682	90	79	0.3611	10	3.34
T3_FOM_000000016595	9.8681	9858	0.0000	100.0000	9858	485	488	0.3474	10	3.53
T3_FOM_000000016596	10.8628	6014	0.0000	100.0000	6014	331	323	0.3644	9	7.99
T3_FOM_000000016597	10.0505	3840	0.0000	100.0000	3840	191	195	0.3522	10	3.67
T3_FOM_000000016598	9.7978	3061	0.0000	99.8693	3057	146	154	0.3258	9	6.89
T3_FOM_000000016599	8.7386	3971	0.0000	100.0000	3971	171	176	0.3366	9	2.73
T3_FOM_000000016600	8.7297	1787	0.0000	100.0000	1787	78	78	0.2658	9	3.70
T3_FOM_000000016601	16.7541	1049	0.0000	99.9047	1048	88	88	0.2676	16	7.25
T3_FOM_000000016602	9.7326	5774	0.0000	99.9827	5773	283	279	0.3939	10	3.33
T3_FOM_000000016603	8.6528	1247	0.0000	97.9150	1221	56	52	0.3671	8	4.04
T3_FOM_000000016604	7.7159	1035	0.0000	99.5169	1030	42	38	0.3949	7	3.97
T3_FOM_000000016605	9.5534	18734	0.0000	100.0000	18734	896	894	0.3412	9	3.40
