#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
T3_UBT_000000043075	9.6234	1102	0.0000	99.2740	1094	54	52	0.4108	9	4.34
T3_UBT_000000043076	6.8596	2115	0.0000	99.9054	2113	73	72	0.3095	7	3.18
T3_UBT_000000043077	7.5435	1034	0.0000	97.8723	1012	38	40	0.3414	7	3.13
T3_UBT_000000043078	13.0352	1164	0.0000	100.0000	1164	81	71	0.3302	8	13.72
T3_UBT_000000043079	12.2821	7441	0.0000	99.9731	7439	466	448	0.3426	11	8.52
T3_UBT_000000043080	12.9099	1764	0.0000	100.0000	1764	107	121	0.3714	9	9.04
T3_UBT_000000043081	8.6570	1650	0.0000	99.9394	1649	72	71	0.3485	9	3.17
T3_UBT_000000043082	10.4803	13376	0.0000	99.9925	13375	697	705	0.3477	10	4.00
T3_UBT_000000043083	509.7123	1234	0.0000	100.0000	1234	3386	2898	0.4145	306	531.36
T3_UBT_000000043084	9.6711	3454	0.0000	99.5368	3438	168	166	0.3582	9	4.16
T3_UBT_000000043085	9.9830	2890	0.0000	99.8270	2885	158	131	0.3390	8	9.04
T3_UBT_000000043086	15.6435	3189	0.0000	100.0000	3189	251	248	0.2798	9	16.85
T3_UBT_000000043087	26.8483	1121	0.0000	100.0000	1121	160	141	0.4151	17	23.27
T3_UBT_000000043088	10.1039	5343	0.0000	100.0000	5343	266	274	0.3386	10	3.84
T3_UBT_000000043089	8.4459	1184	0.0000	96.3682	1141	50	50	0.3411	8	3.89
T3_UBT_000000043090	8.2863	2655	0.0000	100.0000	2655	111	109	0.3725	8	2.64
T3_UBT_000000043091	12.3967	4895	0.0000	100.0000	4895	305	302	0.3577	9	13.17
T3_UBT_000000043092	7.8081	1063	0.0000	99.6237	1059	43	40	0.3598	8	3.09
T3_UBT_000000043093	16.7110	4440	0.0000	100.0000	4440	374	369	0.3155	14	11.55
T3_UBT_000000043094	9.6597	11234	0.0000	99.7953	11211	542	543	0.3193	9	4.02
T3_UBT_000000043095	38.8491	1405	0.0000	100.0000	1405	287	259	0.3863	12	80.33
T3_UBT_000000043096	9.8915	2608	0.0000	99.5399	2596	130	128	0.3034	10	3.44
T3_UBT_000000043097	13.0307	4229	0.0000	99.9764	4228	270	281	0.3867	11	9.39
T3_UBT_000000043098	11.1627	2040	0.0000	96.2255	1963	114	114	0.2453	11	4.54
T3_UBT_000000043099	9.6918	1525	0.0000	99.0820	1511	76	72	0.2207	10	4.02
T3_UBT_000000043100	12.2242	2417	0.0000	100.0000	2417	152	144	0.3246	11	5.59
T3_UBT_000000043101	10.9391	11210	0.0000	100.0000	11210	616	610	0.2914	10	4.91
T3_UBT_000000043102	17.0884	1188	0.0000	99.9158	1187	102	101	0.5714	14	18.37
T3_UBT_000000043103	30.2847	1454	0.0000	99.8624	1452	224	216	0.4873	24	18.40
T3_UBT_000000043104	9.9750	1202	0.0000	98.8353	1188	58	62	0.2231	9	4.92
T3_UBT_000000043105	10.5506	16498	0.0000	100.0000	16498	869	872	0.3500	10	4.09
T3_UBT_000000043106	32.7561	1304	0.0000	99.1564	1293	208	219	0.4408	20	26.51
T3_UBT_000000043107	8.2759	1160	0.0000	100.0000	1160	46	50	0.2960	8	4.92
T3_UBT_000000043108	6.9079	1520	0.0000	100.0000	1520	49	56	0.3664	6	3.52
T3_UBT_000000043109	10.0237	2993	0.0000	100.0000	2993	150	150	0.3641	10	4.43
T3_UBT_000000043110	6.7493	2341	0.0000	100.0000	2341	77	81	0.3259	6	3.29
T3_UBT_000000043111	8.8999	1109	0.0000	100.0000	1109	51	48	0.3457	9	4.52
T3_UBT_000000043112	19.1283	1115	0.0000	99.5516	1110	109	104	0.3124	15	14.03
T3_UBT_000000043113	191.3409	3300	0.0000	100.0000	3300	3091	3227	0.3730	11	426.20
T3_UBT_000000043114	6.4011	1264	0.0000	99.9209	1263	42	39	0.3860	6	2.89
T3_UBT_000000043115	6.1941	2112	0.0000	99.9527	2111	65	66	0.3022	6	2.79
T3_UBT_000000043116	8.8617	1974	0.0000	99.7974	1970	89	86	0.3055	9	3.36
T3_UBT_000000043117	8.0492	2112	0.0000	100.0000	2112	86	84	0.4038	7	2.70
T3_UBT_000000043118	8.7639	1004	0.0000	100.0000	1004	42	46	0.4242	8	4.17
T3_UBT_000000043119	10.3111	1736	0.0000	100.0000	1736	89	90	0.3116	9	4.37
T3_UBT_000000043120	8.2384	1724	0.0000	99.1879	1710	74	68	0.4107	9	2.78
T3_UBT_000000043121	9.4942	1113	0.0000	99.9102	1112	51	55	0.3232	8	4.86
T3_UBT_000000043122	6.5189	1058	0.0000	100.0000	1058	35	34	0.3107	6	3.72
T3_UBT_000000043123	10.9040	1438	0.0000	100.0000	1438	75	82	0.3351	11	4.66
T3_UBT_000000043124	10.7689	2021	0.0000	99.8516	2018	115	103	0.3523	10	6.67
T3_UBT_000000043125	6.9665	2119	0.0000	99.2921	2104	76	72	0.3485	7	2.70
T3_UBT_000000043126	12.9945	1461	0.0000	100.0000	1461	99	91	0.3746	10	9.84
T3_UBT_000000043127	11.2246	12878	0.0000	99.9922	12877	741	705	0.3262	10	5.60
T3_UBT_000000043128	6.0825	1940	0.0000	99.3299	1927	60	58	0.3103	6	2.90
T3_UBT_000000043129	19.2740	1219	0.0000	99.7539	1216	120	115	0.3620	21	8.51
T3_UBT_000000043130	11.8697	1036	0.0000	100.0000	1036	53	70	0.3003	8	10.93
T3_UBT_000000043131	6.8766	1905	0.0000	99.7375	1900	65	66	0.3144	7	2.42
T3_UBT_000000043132	10.1041	5997	0.0000	99.9500	5994	301	305	0.3447	10	3.37
T3_UBT_000000043133	11.5917	2422	0.0000	100.0000	2422	143	138	0.3391	10	5.94
T3_UBT_000000043134	6.6596	1995	0.0000	100.0000	1995	66	67	0.3434	6	3.01
T3_UBT_000000043135	9.2715	1197	0.0000	100.0000	1197	55	56	0.3604	9	4.60
T3_UBT_000000043136	11.8389	8877	0.0000	99.9662	8874	527	524	0.3141	12	3.38
T3_UBT_000000043137	10.1294	18390	0.0000	99.8206	18357	924	939	0.4215	10	3.24
T3_UBT_000000043138	5.5997	1159	0.0000	99.9137	1158	34	31	0.3517	5	2.88
T3_UBT_000000043139	16.8715	7083	0.0000	100.0000	7083	621	574	0.3518	11	21.97
T3_UBT_000000043140	7.6045	1474	0.0000	100.0000	1474	57	55	0.3404	8	2.45
T3_UBT_000000043141	7.9269	4489	0.0000	99.9554	4487	180	176	0.3277	7	2.99
T3_UBT_000000043142	8.6185	6753	0.0000	100.0000	6753	291	291	0.3263	9	2.97
T3_UBT_000000043143	7.2708	1499	0.0000	100.0000	1499	55	54	0.3326	7	2.76
T3_UBT_000000043144	8.1409	1462	0.0000	99.1108	1449	59	60	0.3062	8	3.39
T3_UBT_000000043145	10.1263	2178	0.0000	100.0000	2178	108	113	0.2738	8	8.39
T3_UBT_000000043146	12.2663	1059	0.0000	100.0000	1059	65	65	0.3900	11	7.11
T3_UBT_000000043147	10.2164	3064	0.0000	99.6736	3054	156	157	0.3163	10	3.48
T3_UBT_000000043148	10.3893	1847	0.0000	98.7547	1824	98	94	0.3384	11	4.95
T3_UBT_000000043149	16.1113	1428	0.0000	99.5098	1421	108	122	0.4598	15	6.85
T3_UBT_000000043150	9.7067	2359	0.0000	98.7707	2330	115	114	0.3604	10	3.81
T3_UBT_000000043151	6.0098	1429	0.0000	100.0000	1429	42	44	0.2837	6	2.57
T3_UBT_000000043152	8.5540	1473	0.0000	100.0000	1473	64	62	0.2703	8	3.94
T3_UBT_000000043153	9.3063	2158	0.0000	100.0000	2158	101	100	0.3348	9	3.16
T3_UBT_000000043154	11.7472	3742	0.0000	100.0000	3742	219	220	0.3063	9	8.56
T3_UBT_000000043155	8.8253	2765	0.0000	100.0000	2765	121	123	0.2893	9	2.81
T3_UBT_000000043156	9.5288	1426	0.0000	100.0000	1426	67	69	0.3665	9	4.74
T3_UBT_000000043157	8.5226	1525	0.0000	97.3770	1485	66	64	0.2717	9	4.62
T3_UBT_000000043158	8.5243	1091	0.0000	100.0000	1091	48	45	0.3310	9	2.92
T3_UBT_000000043159	11.5814	3022	0.0000	100.0000	3022	174	176	0.3712	12	5.71
T3_UBT_000000043160	8.3586	1517	0.0000	100.0000	1517	66	61	0.3619	8	3.88
T3_UBT_000000043161	7.7474	1239	0.0000	100.0000	1239	48	48	0.3544	8	3.53
T3_UBT_000000043162	34.7136	1540	0.0000	99.8052	1537	281	254	0.3525	13	52.15
T3_UBT_000000043163	6.1156	2093	0.0000	98.1844	2055	63	65	0.3255	6	2.84
T3_UBT_000000043164	9.2239	4914	0.0000	98.8807	4859	226	227	0.3129	9	4.66
T3_UBT_000000043165	9.0380	7635	0.0000	99.8297	7622	348	342	0.3469	9	3.31
T3_UBT_000000043166	11.5461	2595	0.0000	100.0000	2595	156	144	0.3240	10	4.91
T3_UBT_000000043167	10.0843	2350	0.0000	99.6170	2341	120	117	0.3152	10	3.71
T3_UBT_000000043168	5.5160	1723	0.0000	100.0000	1723	49	46	0.3117	5	2.62
T3_UBT_000000043169	9.7679	1422	0.0000	99.7187	1418	69	70	0.3604	9	4.94
T3_UBT_000000043170	23.5937	1270	0.0000	100.0000	1270	144	156	0.3585	22	12.12
T3_UBT_000000043171	9.2732	2017	0.0000	99.9008	2015	93	94	0.3530	8	5.30
T3_UBT_000000043172	251.5024	2271	0.0000	100.0000	2271	2822	2891	0.3319	87	311.00
T3_UBT_000000043173	7.5075	1131	0.0000	100.0000	1131	33	52	0.1871	8	3.29
T3_UBT_000000043174	9.8847	1041	0.0000	99.2315	1033	47	56	0.3515	10	3.35
T3_UBT_000000043175	9.3461	6302	0.0000	100.0000	6302	295	294	0.2753	9	3.35
T3_UBT_000000043176	8.1701	2705	0.0000	99.7782	2699	110	111	0.3011	8	3.73
T3_UBT_000000043177	10.0811	1320	0.0000	100.0000	1320	62	71	0.3540	9	6.57
T3_UBT_000000043178	15.5415	1060	0.0000	99.6226	1056	84	81	0.3209	15	9.28
T3_UBT_000000043179	107.4962	1185	0.0000	100.0000	1185	643	627	0.3710	111	32.87
T3_UBT_000000043180	7.8587	3715	0.0000	99.2732	3688	144	148	0.3442	8	2.76
T3_UBT_000000043181	8.8182	1133	0.0000	99.4704	1127	50	50	0.3363	9	4.62
T3_UBT_000000043182	9.8275	5259	0.0000	99.9620	5257	260	257	0.3618	10	3.56
T3_UBT_000000043183	10.9795	1611	0.0000	99.8759	1609	89	88	0.4438	10	5.39
T3_UBT_000000043184	9.1362	2342	0.0000	100.0000	2342	107	107	0.3371	8	6.46
T3_UBT_000000043185	17.9084	1081	0.0000	100.0000	1081	91	103	0.3764	18	11.91
T3_UBT_000000043186	8.8564	1163	0.0000	100.0000	1163	51	52	0.4171	9	3.68
T3_UBT_000000043187	7.7421	3048	0.0000	99.7703	3041	117	119	0.3394	7	3.24
T3_UBT_000000043188	9.1311	1610	0.0000	99.6894	1605	76	71	0.3500	9	3.21
T3_UBT_000000043189	6.3084	1284	0.0000	99.6885	1280	39	42	0.3911	6	2.76
T3_UBT_000000043190	15.6854	2254	0.0000	99.2458	2237	177	177	0.3587	15	8.08
T3_UBT_000000043191	8.5280	1161	0.0000	100.0000	1161	46	53	0.3717	8	3.62
T3_UBT_000000043192	15.7834	2207	0.0000	100.0000	2207	186	163	0.2858	11	13.21
T3_UBT_000000043193	10.8405	1116	0.0000	100.0000	1116	62	59	0.2541	11	5.49
T3_UBT_000000043194	10.1901	1136	0.0000	100.0000	1136	60	56	0.2962	10	5.05
T3_UBT_000000043195	10.1592	3573	0.0000	98.6566	3525	186	177	0.2913	10	4.38
T3_UBT_000000043196	9.3719	3200	0.0000	100.0000	3200	147	153	0.3330	9	3.20
T3_UBT_000000043197	9.9356	1257	0.0000	98.8067	1242	61	64	0.3054	9	6.66
T3_UBT_000000043198	9.1792	1133	0.0000	98.0583	1111	52	52	0.3855	9	3.18
T3_UBT_000000043199	10.0859	1258	0.0000	100.0000	1258	64	63	0.2197	10	4.51
T3_UBT_000000043200	7.4940	1241	0.0000	100.0000	1241	45	48	0.3571	8	3.02
T3_UBT_000000043201	4.6334	1143	0.0000	100.0000	1143	26	27	0.3377	5	1.66
T3_UBT_000000043202	8.1738	2031	0.0000	100.0000	2031	84	82	0.3295	8	3.01
T3_UBT_000000043203	9.2868	2542	0.0000	100.0000	2542	120	116	0.3122	9	3.90
T3_UBT_000000043204	9.5614	2510	0.0000	100.0000	2510	119	121	0.3129	10	3.21
T3_UBT_000000043205	7.6042	3878	0.0000	100.0000	3878	147	148	0.3057	8	2.67
T3_UBT_000000043206	9.8521	3185	0.0000	99.9372	3183	157	157	0.3962	9	4.39
T3_UBT_000000043207	7.1575	1200	0.0000	99.9167	1199	43	43	0.3800	7	3.33
T3_UBT_000000043208	7.9178	1339	0.0000	97.7595	1309	53	53	0.2572	8	3.12
T3_UBT_000000043209	9.2474	1071	0.0000	100.0000	1071	53	46	0.2990	8	5.91
T3_UBT_000000043210	10.5417	1054	0.0000	99.9051	1053	53	58	0.3783	10	5.00
T3_UBT_000000043211	4.6521	1354	0.0000	100.0000	1354	33	30	0.3729	5	1.79
T3_UBT_000000043212	8.4876	1612	0.0000	99.9380	1611	70	67	0.2511	8	2.86
T3_UBT_000000043213	10.7800	1150	0.0000	100.0000	1150	59	65	0.3520	11	4.28
T3_UBT_000000043214	9.6121	2936	0.0000	98.4332	2890	142	140	0.3462	10	3.60
T3_UBT_000000043215	11.9270	2163	0.0000	100.0000	2163	136	122	0.3681	10	7.64
T3_UBT_000000043216	7.9001	1392	0.0000	100.0000	1392	54	56	0.3282	8	2.55
T3_UBT_000000043217	9.0697	1191	0.0000	99.6641	1187	52	56	0.4074	8	4.98
T3_UBT_000000043218	9.2058	3634	0.0000	100.0000	3634	166	169	0.2572	9	3.42
T3_UBT_000000043219	9.5374	1310	0.0000	98.8550	1295	64	61	0.3289	9	3.90
T3_UBT_000000043220	9.8978	1868	0.0000	100.0000	1868	93	92	0.3443	10	3.47
T3_UBT_000000043221	34.5400	2615	0.0000	100.0000	2615	432	473	0.3945	10	81.42
T3_UBT_000000043222	362.2433	3432	0.0000	98.8636	3393	6321	6103	0.3305	153	452.99
T3_UBT_000000043223	9.4402	1597	0.0000	99.8748	1595	72	79	0.2772	9	3.09
T3_UBT_000000043224	8.7130	1122	0.0000	100.0000	1122	49	49	0.3936	9	3.09
T3_UBT_000000043225	7.5712	1889	0.0000	99.1530	1873	74	69	0.3426	8	2.93
T3_UBT_000000043226	12.1112	3813	0.0000	100.0000	3813	235	227	0.2922	11	7.33
T3_UBT_000000043227	7.2284	1064	0.0000	99.7180	1061	39	38	0.3873	8	3.68
T3_UBT_000000043228	5.5345	1319	0.0000	100.0000	1319	35	38	0.1988	6	1.80
T3_UBT_000000043229	9.1215	1885	0.0000	99.9469	1884	83	89	0.3467	9	3.28
T3_UBT_000000043230	42.7667	1046	0.0000	100.0000	1046	216	232	0.3536	20	37.78
T3_UBT_000000043231	19.1699	2707	0.0000	99.7414	2700	262	257	0.3092	17	9.72
T3_UBT_000000043232	11.1060	1746	0.0000	100.0000	1746	95	99	0.2979	11	4.40
T3_UBT_000000043233	28.8566	1116	0.0000	100.0000	1116	184	138	0.3511	24	22.04
T3_UBT_000000043234	14.3726	1162	0.0000	100.0000	1162	86	81	0.2695	13	8.81
T3_UBT_000000043235	10.0414	34465	0.0000	100.0000	34465	1737	1724	0.3658	10	3.51
T3_UBT_000000043236	9.8724	1215	0.0000	100.0000	1215	62	58	0.2808	9	4.80
T3_UBT_000000043237	12.8061	1140	0.0000	100.0000	1140	77	69	0.3852	9	11.61
T3_UBT_000000043238	41.8846	2436	0.0000	100.0000	2436	529	494	0.3457	11	62.16
T3_UBT_000000043239	166.0229	1137	0.0000	100.0000	1137	844	1042	0.4670	38	279.38
T3_UBT_000000043240	9.1708	2072	0.0000	100.0000	2072	93	97	0.2836	8	3.91
T3_UBT_000000043241	10.5958	1623	0.0000	100.0000	1623	84	88	0.3193	10	5.02
T3_UBT_000000043242	7.4480	3719	0.0000	100.0000	3719	139	138	0.3299	8	2.57
T3_UBT_000000043243	11.3816	5018	0.0000	98.5652	4946	290	281	0.2663	11	4.14
T3_UBT_000000043244	11.3962	6482	0.0000	99.9537	6479	371	368	0.3656	11	3.59
T3_UBT_000000043245	20.3575	1558	0.0000	100.0000	1558	177	141	0.2566	9	28.84
T3_UBT_000000043246	9.8677	1723	0.0000	100.0000	1723	82	88	0.2635	9	3.16
T3_UBT_000000043247	6.7468	1082	0.0000	98.3364	1064	39	34	0.3338	6	2.92
T3_UBT_000000043248	6.4721	1002	0.0000	99.7006	999	33	32	0.3826	6	2.94
T3_UBT_000000043249	11.3960	7819	0.0000	99.6419	7791	448	444	0.3330	11	4.70
T3_UBT_000000043250	11.4568	1771	0.0000	99.2095	1757	101	102	0.4010	10	4.50
T3_UBT_000000043251	13.8451	1872	0.0000	100.0000	1872	130	129	0.2751	14	4.49
T3_UBT_000000043252	8.8635	4682	0.0000	99.6796	4667	206	209	0.3493	9	3.20
T3_UBT_000000043253	8.4535	1193	0.0000	97.7368	1166	52	49	0.3802	9	4.07
T3_UBT_000000043254	10.5204	1349	0.0000	100.0000	1349	65	77	0.3394	11	3.28
T3_UBT_000000043255	17.6225	1004	0.0000	100.0000	1004	89	88	0.3568	17	5.96
T3_UBT_000000043256	9.4219	1261	0.0000	100.0000	1261	58	61	0.3510	10	3.85
T3_UBT_000000043257	15.6545	1508	0.0000	100.0000	1508	120	116	0.4422	12	12.00
T3_UBT_000000043258	7.6739	1616	0.0000	100.0000	1616	62	62	0.3343	7	3.52
T3_UBT_000000043259	17.9964	1967	0.0000	98.4748	1937	176	178	0.3826	17	6.65
T3_UBT_000000043260	12.9863	1756	0.0000	100.0000	1756	115	113	0.3501	12	6.05
T3_UBT_000000043261	15.5626	1310	0.0000	100.0000	1310	104	100	0.2506	13	9.38
T3_UBT_000000043262	8.4350	1970	0.0000	100.0000	1970	83	83	0.3237	8	2.98
T3_UBT_000000043263	17.2492	3383	0.0000	99.9704	3382	289	295	0.3206	12	16.55
T3_UBT_000000043264	8.8110	4869	0.0000	100.0000	4869	212	217	0.3236	8	3.75
T3_UBT_000000043265	7.1837	1181	0.0000	100.0000	1181	42	43	0.3416	7	2.60
T3_UBT_000000043266	7.0103	1940	0.0000	99.6392	1933	66	70	0.3587	7	2.90
T3_UBT_000000043267	13.1958	1251	0.0000	100.0000	1251	82	83	0.3558	14	5.06
T3_UBT_000000043268	5.8745	1275	0.0000	100.0000	1275	38	37	0.3376	6	1.90
T3_UBT_000000043269	23.4725	1617	0.0000	99.9382	1616	186	194	0.3296	25	6.23
T3_UBT_000000043270	9.0249	1728	0.0000	100.0000	1728	78	78	0.3302	9	3.77
T3_UBT_000000043271	24.7626	1032	0.0000	100.0000	1032	128	128	0.3765	17	16.43
T3_UBT_000000043272	6.9217	1661	0.0000	98.5551	1637	58	57	0.3067	7	2.69
T3_UBT_000000043273	7.6148	1246	0.0000	99.5987	1241	47	48	0.3532	8	2.90
T3_UBT_000000043274	7.1549	1188	0.0000	100.0000	1188	40	45	0.3708	7	3.06
T3_UBT_000000043275	8.6667	1809	0.0000	99.8342	1806	76	81	0.3315	9	2.97
T3_UBT_000000043276	14.1611	3444	0.0000	100.0000	3444	206	282	0.3099	11	20.21
T3_UBT_000000043277	10.8463	13794	0.0000	100.0000	13794	755	742	0.3350	11	3.73
T3_UBT_000000043278	9.0433	1548	0.0000	99.8062	1545	71	69	0.2611	9	3.12
T3_UBT_000000043279	10.3060	4056	0.0000	100.0000	4056	209	209	0.2886	10	3.43
T3_UBT_000000043280	9.6924	2032	0.0000	99.8031	2028	104	93	0.3905	8	7.04
T3_UBT_000000043281	7.8603	2463	0.0000	100.0000	2463	97	97	0.2415	7	3.63
T3_UBT_000000043282	7.9648	2360	0.0000	100.0000	2360	94	94	0.3029	8	2.79
T3_UBT_000000043283	15.7449	3010	0.0000	100.0000	3010	246	228	0.2843	12	11.73
T3_UBT_000000043284	10.5933	6096	0.0000	99.9836	6095	327	319	0.3599	10	4.13
T3_UBT_000000043285	10.0415	11591	0.0000	100.0000	11591	581	583	0.3475	10	3.25
T3_UBT_000000043286	10.7869	1056	0.0000	97.6326	1031	56	58	0.3419	11	4.70
T3_UBT_000000043287	9.9508	5204	0.0000	100.0000	5204	260	258	0.3188	10	3.49
T3_UBT_000000043288	10.5017	2324	0.0000	99.5697	2314	119	125	0.3248	10	4.28
T3_UBT_000000043289	8.8200	1994	0.0000	99.9498	1993	87	89	0.3556	9	3.19
T3_UBT_000000043290	11.6169	2255	0.0000	98.3149	2217	131	131	0.3234	12	4.44
T3_UBT_000000043291	11.9977	4837	0.0000	99.6279	4819	296	285	0.2928	11	4.57
T3_UBT_000000043292	7.8791	1431	0.0000	100.0000	1431	58	55	0.3587	8	2.86
T3_UBT_000000043293	22.1368	1250	0.0000	100.0000	1250	150	127	0.3579	8	34.65
T3_UBT_000000043294	10.9943	1054	0.0000	99.7154	1051	60	56	0.3434	11	5.25
T3_UBT_000000043295	9.2842	1432	0.0000	99.9302	1431	70	63	0.3684	9	3.82
T3_UBT_000000043296	7.6291	1100	0.0000	99.2727	1092	42	42	0.3624	7	3.34
T3_UBT_000000043297	7.6552	3028	0.0000	100.0000	3028	117	115	0.3621	7	2.91
T3_UBT_000000043298	20.7635	1036	0.0000	99.5174	1031	106	109	0.3309	11	17.32
T3_UBT_000000043299	4.5860	1111	0.0000	100.0000	1111	25	26	0.3259	5	2.04
T3_UBT_000000043300	31.4542	1528	0.0000	100.0000	1528	246	235	0.3682	10	42.87
T3_UBT_000000043301	24.9063	2689	0.0000	99.8141	2684	340	329	0.2742	18	20.99
T3_UBT_000000043302	7.2407	1533	0.0000	99.2825	1522	55	56	0.3483	8	2.45
T3_UBT_000000043303	43.5617	1200	0.0000	100.0000	1200	264	259	0.3705	27	36.98
T3_UBT_000000043304	10.0971	1030	0.0000	100.0000	1030	48	56	0.4094	10	3.95
T3_UBT_000000043305	33.4725	1744	0.0000	100.0000	1744	315	269	0.3886	12	54.29
T3_UBT_000000043306	10.8535	1795	0.0000	100.0000	1795	97	98	0.3003	11	4.12
T3_UBT_000000043307	6.0865	1329	0.0000	100.0000	1329	41	40	0.3341	6	2.82
T3_UBT_000000043308	6.2106	1111	0.0000	100.0000	1111	34	35	0.2332	6	2.61
T3_UBT_000000043309	22.7960	1245	0.0000	98.4739	1226	150	135	0.2942	23	9.47
T3_UBT_000000043310	9.8021	4764	0.0000	99.9790	4763	233	234	0.3458	10	3.23
T3_UBT_000000043311	7.6522	1150	0.0000	98.8696	1137	42	46	0.3668	8	3.13
T3_UBT_000000043312	7.5293	3493	0.0000	100.0000	3493	132	131	0.3598	8	2.36
T3_UBT_000000043313	6.8424	1269	0.0000	99.6060	1264	41	46	0.3121	7	2.25
T3_UBT_000000043314	5.2971	1397	0.0000	100.0000	1397	37	37	0.3774	5	2.50
T3_UBT_000000043315	16.0216	1066	0.0000	100.0000	1066	83	88	0.3343	14	8.41
T3_UBT_000000043316	11.7562	4282	0.0000	100.0000	4282	263	241	0.3407	11	5.63
T3_UBT_000000043317	9.7075	4697	0.0000	100.0000	4697	226	230	0.3066	9	4.87
T3_UBT_000000043318	8.2426	5326	0.0000	99.9812	5325	219	220	0.3524	8	3.02
T3_UBT_000000043319	6.9364	1384	0.0000	100.0000	1384	48	48	0.3073	7	3.08
T3_UBT_000000043320	6.8484	1794	0.0000	99.9443	1793	61	62	0.1920	7	2.44
T3_UBT_000000043321	19.9141	1792	0.0000	100.0000	1792	182	175	0.2915	21	7.98
T3_UBT_000000043322	8.4833	1531	0.0000	100.0000	1531	66	64	0.3272	9	2.86
T3_UBT_000000043323	12.7495	2766	0.0000	99.9638	2765	178	175	0.3497	12	5.38
T3_UBT_000000043324	7.9291	2003	0.0000	99.9501	2002	80	79	0.4046	8	3.02
T3_UBT_000000043325	8.3419	1474	0.0000	100.0000	1474	62	61	0.3427	8	2.91
T3_UBT_000000043326	7.3748	2156	0.0000	98.7941	2130	78	81	0.3932	7	3.00
T3_UBT_000000043327	9.4964	4075	0.0000	99.5583	4057	195	192	0.2867	9	4.01
T3_UBT_000000043328	8.1866	2342	0.0000	98.2067	2300	98	94	0.3215	8	2.97
T3_UBT_000000043329	42.4074	1021	0.0000	99.7062	1018	227	206	0.3900	12	67.99
T3_UBT_000000043330	17.0392	1479	0.0000	100.0000	1479	124	128	0.3187	13	13.78
T3_UBT_000000043331	14.6916	3518	0.0000	98.7209	3473	250	267	0.2743	15	6.46
T3_UBT_000000043332	5.4595	1099	0.0000	100.0000	1099	29	31	0.3198	6	2.47
T3_UBT_000000043333	12.3839	1735	0.0000	100.0000	1735	115	100	0.3471	11	6.81
T3_UBT_000000043334	8.4980	1470	0.0000	99.2517	1459	63	62	0.3330	7	5.44
T3_UBT_000000043335	9.2134	4059	0.0000	99.0884	4022	187	187	0.3517	9	4.15
T3_UBT_000000043336	8.2747	1438	0.0000	100.0000	1438	59	60	0.3549	9	3.92
T3_UBT_000000043337	8.4533	1714	0.0000	100.0000	1714	74	71	0.3052	8	2.96
T3_UBT_000000043338	6.0815	1988	0.0000	100.0000	1988	60	61	0.3693	6	1.80
T3_UBT_000000043339	10.7922	13184	0.0000	100.0000	13184	714	709	0.3523	11	3.56
T3_UBT_000000043340	13.3693	8356	0.0000	100.0000	8356	587	529	0.3101	8	27.59
T3_UBT_000000043341	19.8827	12848	0.0000	100.0000	12848	1313	1243	0.3869	10	46.44
T3_UBT_000000043342	12.4300	2809	0.0000	100.0000	2809	172	177	0.3679	11	6.05
T3_UBT_000000043343	48.2455	1332	0.0000	100.0000	1332	297	350	0.3184	18	57.28
T3_UBT_000000043344	8.0672	1042	0.0000	100.0000	1042	44	40	0.3368	6	6.43
T3_UBT_000000043345	20.4502	1144	0.0000	100.0000	1144	111	123	0.2372	15	15.23
T3_UBT_000000043346	11.8747	13162	0.0000	100.0000	13162	781	782	0.3287	11	4.43
T3_UBT_000000043347	300.2768	1344	0.0000	99.9256	1343	1945	2091	0.4963	341	178.22
T3_UBT_000000043348	11.8772	21021	0.0000	100.0000	21021	1249	1248	0.3406	11	4.45
T3_UBT_000000043349	7.6345	1584	0.0000	99.9369	1583	61	60	0.3071	6	5.34
T3_UBT_000000043350	38.7759	1272	0.0000	99.9214	1271	252	241	0.3989	26	25.27
T3_UBT_000000043351	14.4129	1051	0.0000	100.0000	1051	75	77	0.3337	15	7.25
T3_UBT_000000043352	24.3417	1030	0.0000	100.0000	1030	121	130	0.3245	24	13.92
T3_UBT_000000043353	7.8326	1864	0.0000	100.0000	1864	74	72	0.3663	8	3.56
T3_UBT_000000043354	7.5988	1630	0.0000	100.0000	1630	63	61	0.3494	7	3.50
T3_UBT_000000043355	6.9836	3592	0.0000	99.9165	3589	128	123	0.2785	7	2.48
T3_UBT_000000043356	10.1082	1266	0.0000	100.0000	1266	60	68	0.3284	8	7.06
T3_UBT_000000043357	8.7514	2031	0.0000	99.5076	2021	89	89	0.2947	8	3.66
T3_UBT_000000043358	11.8002	12777	0.0000	100.0000	12777	757	751	0.3385	11	4.39
T3_UBT_000000043359	13.6858	1257	0.0000	100.0000	1257	87	85	0.3165	13	6.39
T3_UBT_000000043360	10.3663	1234	0.0000	100.0000	1234	64	64	0.3603	9	5.84
T3_UBT_000000043361	10.7221	3552	0.0000	100.0000	3552	194	187	0.3660	10	5.76
T3_UBT_000000043362	9.8439	8787	0.0000	99.9772	8785	432	433	0.3664	10	3.69
T3_UBT_000000043363	8.8718	2817	0.0000	100.0000	2817	126	124	0.3850	9	3.36
